jlap1_34	jlap1_35	cur1_34	cur1_35
0.281203	0.195502	0.016313	0.0156766
0.290447	0.189003	0.0146743	0.0143832
0.280086	0.192419	0.0155887	0.0132024
0.286217	0.195247	0.0127741	0.0162706
0.277438	0.193082	0.0134398	0.0135661
0.278022	0.199278	0.0138388	0.0123441
0.275913	0.192773	0.0126354	0.0129549
0.276102	0.19568	0.0140845	0.0135729
0.279994	0.196078	0.0162039	0.0143083
0.270159	0.189798	0.0136081	0.013569
0.283112	0.194743	0.0137633	0.014491
0.276268	0.18784	0.0124928	0.0117588
0.293829	0.193065	0.0157008	0.0118815
0.275357	0.187651	0.012873	0.0130507
0.291179	0.191081	0.012454	0.0164595
0.288496	0.191965	0.0138547	0.0143877
0.284931	0.197812	0.0141067	0.0125247
0.278119	0.200812	0.0125005	0.0151027
0.284186	0.197098	0.013436	0.0121874
0.267564	0.199008	0.0135565	0.0169813
0.283484	0.197856	0.0156692	0.0162332
0.289229	0.207508	0.0158836	0.0144061
0.282933	0.196369	0.0135382	0.0154413
0.27868	0.19883	0.0136489	0.0119744
0.279091	0.202501	0.0112253	0.0130342
0.272701	0.205917	0.0139776	0.0143663
0.280636	0.200165	0.0150696	0.0134319
0.282702	0.199048	0.0148203	0.0144185
0.283061	0.206341	0.0133427	0.0133848
0.278701	0.207943	0.0137874	0.0124955
0.280975	0.201116	0.0150243	0.0125152
0.286961	0.203752	0.0144233	0.0142412
0.270845	0.20509	0.014997	0.0150949
0.2835	0.202368	0.013462	0.0135903
0.28262	0.207328	0.0130467	0.0134499
0.275859	0.204236	0.0142618	0.0160087
0.279957	0.197319	0.0153501	0.0161495
0.281357	0.202356	0.0149822	0.0120539
0.280268	0.194459	0.0155144	0.0129048
0.278461	0.202046	0.0145183	0.0151539
0.28382	0.203745	0.01423	0.0129201
0.285749	0.210243	0.0125305	0.0158887
0.28238	0.212221	0.0117712	0.0102654
0.285661	0.205035	0.0136814	0.0147222
0.28745	0.213761	0.0148044	0.0147415
0.286369	0.201054	0.0132223	0.0140178
0.282563	0.208761	0.0168258	0.0141472
0.276739	0.196182	0.0158037	0.0147168
0.289979	0.205636	0.0147108	0.014048
0.2839	0.208799	0.0138669	0.0154705
0.28178	0.208632	0.0149718	0.0143971
0.278325	0.203535	0.0133276	0.014718
0.274272	0.199012	0.0141041	0.0153239
0.286713	0.207834	0.0148365	0.0129442
0.277002	0.218675	0.0130164	0.0138378
0.289496	0.201085	0.012411	0.0148171
0.285703	0.213257	0.0144593	0.0159521
0.275825	0.203905	0.0129335	0.0159191
0.271821	0.208079	0.0139814	0.0124618
0.273104	0.208905	0.0138552	0.0133981
0.282121	0.205312	0.0131412	0.0164662
0.279137	0.20112	0.0141205	0.0136757
0.277435	0.204774	0.0131765	0.0147005
0.279672	0.212153	0.0138871	0.0159421
0.286071	0.209321	0.0152398	0.0152756
0.278174	0.210948	0.0144888	0.0121698
0.282668	0.213091	0.0152041	0.0143504
0.283605	0.210765	0.0139064	0.0151523
0.279634	0.201542	0.0143679	0.0145911
0.275775	0.20935	0.0120197	0.0143362
0.287102	0.206141	0.0151302	0.0158159
0.288087	0.214698	0.0148548	0.0132123
0.279119	0.217287	0.0153976	0.0148762
0.28191	0.203285	0.0142029	0.0149616
0.282103	0.212822	0.0113751	0.0148837
0.279668	0.216751	0.0135108	0.0116973
0.284859	0.211631	0.0149532	0.0138513
0.28135	0.219934	0.0151965	0.0141744
0.290723	0.226599	0.0134606	0.0131955
0.281916	0.215632	0.0132821	0.0133641
0.272538	0.223236	0.0153605	0.0126204
0.278888	0.221111	0.0153186	0.0153581
0.272396	0.210189	0.0139343	0.0148477
0.28368	0.218201	0.0142763	0.0154595
0.288983	0.215226	0.0147096	0.0173075
0.290027	0.225161	0.0149038	0.0138385
0.275991	0.213016	0.0148948	0.0151612
0.277178	0.214859	0.0159102	0.0145808
0.289611	0.223699	0.0153075	0.0154602
0.278011	0.213069	0.0132605	0.0142344
0.280325	0.222769	0.0154796	0.0127497
0.272694	0.205307	0.0147013	0.0123765
0.272047	0.213851	0.0139988	0.0151829
0.288045	0.222901	0.0154915	0.0138829
0.284862	0.211646	0.0143324	0.0122196
0.29739	0.223797	0.0136658	0.0163956
0.283472	0.216552	0.0134714	0.014905
0.29091	0.232661	0.0144789	0.0145073
0.276471	0.22632	0.0171725	0.0126697
0.281136	0.228316	0.0140084	0.0145827
0.275586	0.236866	0.0120201	0.0126676
0.284782	0.229431	0.0137672	0.0158372
0.282735	0.234909	0.0137969	0.0111346
0.278551	0.243543	0.0144367	0.0155294
0.289349	0.234605	0.0141996	0.0120667
0.272047	0.23939	0.0139959	0.012105
0.269742	0.239779	0.0145721	0.0122989
0.279491	0.243371	0.0111434	0.0130935
0.276197	0.241799	0.0146697	0.0123779
0.278189	0.229418	0.0147956	0.0162911
0.278123	0.24296	0.0163894	0.0127182
0.282146	0.24139	0.0141829	0.0126246
0.273247	0.234133	0.014565	0.0133482
0.28172	0.250196	0.0161192	0.0135741
0.279458	0.246555	0.0152555	0.0140204
0.287831	0.238619	0.0148639	0.0142095
0.287359	0.244508	0.0135044	0.0132542
0.274607	0.234835	0.0126889	0.0150215
0.283545	0.24546	0.0137437	0.0131823
0.277186	0.231922	0.0144855	0.013626
0.285863	0.250977	0.0144679	0.014483
0.287994	0.23232	0.0145054	0.0155943
0.274187	0.256339	0.0141821	0.0126409
0.286693	0.247193	0.0137572	0.0158069
0.276013	0.255318	0.015065	0.0114055
0.285468	0.257478	0.0155984	0.012055
0.284953	0.245934	0.0157436	0.0153764
0.272544	0.25252	0.0131924	0.0157207
0.279584	0.246874	0.0120659	0.0154949
0.285876	0.256124	0.0142676	0.0128449
0.286346	0.259831	0.014716	0.0116818
0.27841	0.25192	0.0141229	0.0147757
0.283302	0.256924	0.016037	0.0154644
0.277521	0.256977	0.0135165	0.0145172
0.274329	0.243136	0.0147038	0.0139182
0.286927	0.256555	0.0131344	0.0120776
0.275355	0.258497	0.0135702	0.0120804
0.28438	0.257972	0.014648	0.0143617
0.282575	0.255944	0.0154527	0.0159798
0.277018	0.248489	0.0142856	0.014879
0.267781	0.260631	0.0156276	0.0130305
0.272252	0.248765	0.0130332	0.0155341
0.280125	0.251977	0.0147236	0.0139053
0.272475	0.258584	0.0114159	0.0136842
0.28321	0.276615	0.0130843	0.0122832
0.284335	0.269977	0.0153284	0.0132444
0.283218	0.270745	0.015328	0.0140792
0.280283	0.270065	0.0140609	0.0149379
0.285759	0.265872	0.0151377	0.0132264
0.292731	0.27417	0.0151853	0.0155564
0.283624	0.278075	0.0146317	0.0152722
0.286488	0.270508	0.0145146	0.0168498
0.287542	0.2762	0.0120072	0.0144227
0.278186	0.267684	0.012787	0.0144274
0.280586	0.270945	0.0148426	0.012436
0.283134	0.26726	0.0149489	0.0128938
0.276067	0.261772	0.0120892	0.0126369
0.284532	0.27091	0.0129363	0.0145055
0.274178	0.277207	0.0152929	0.0148567
0.282027	0.27997	0.0142058	0.012613
0.283661	0.281748	0.0156394	0.0136436
0.283428	0.28105	0.0151101	0.0137749
0.273043	0.284069	0.0132024	0.0158559
0.283227	0.287817	0.0156339	0.0154138
0.273818	0.28933	0.0136354	0.0143075
0.276288	0.281337	0.0143221	0.0168246
0.286492	0.283884	0.0157296	0.0155058
0.27592	0.282643	0.0149129	0.0139111
0.286633	0.29458	0.0137177	0.0153966
0.284533	0.280587	0.012067	0.0152999
0.274134	0.282467	0.0139792	0.0153992
0.27775	0.296658	0.0147907	0.0153031
0.283577	0.288127	0.0129264	0.0141931
0.282567	0.295715	0.0135631	0.01302
0.269963	0.298431	0.0123697	0.0120449
0.279002	0.291567	0.0155438	0.0142372
0.283477	0.281652	0.0137908	0.0159381
0.278828	0.282655	0.0137772	0.0139396
0.275623	0.286703	0.0137398	0.0130899
0.276481	0.299133	0.0148435	0.0137373
0.277066	0.29613	0.0143083	0.0140745
0.280348	0.295827	0.0139919	0.0160451
0.260377	0.296508	0.0142295	0.0161245
0.281469	0.307568	0.014553	0.0136795
0.282173	0.304266	0.0130519	0.0134941
0.281328	0.312842	0.0134956	0.0141829
0.277556	0.307871	0.013926	0.0124786
0.279446	0.310994	0.0134153	0.0153582
0.287307	0.304955	0.01545	0.0144075
0.280706	0.313801	0.016215	0.0147696
0.284717	0.319983	0.0153595	0.0136286
0.269706	0.317613	0.0144939	0.012574
0.275945	0.322944	0.0123005	0.0154756
0.281153	0.319625	0.0156799	0.0148579
0.278943	0.320211	0.0136766	0.0180876
0.287163	0.315038	0.0148159	0.0136005
0.280706	0.32348	0.0172919	0.0155917
0.2804	0.308448	0.0139188	0.0157466
0.274588	0.330122	0.0142971	0.014341
0.286633	0.327275	0.012256	0.0147463
0.279279	0.325637	0.012959	0.0146366
0.287474	0.316784	0.0138294	0.0130132
0.285953	0.316979	0.0128396	0.012189
0.290187	0.329739	0.0131597	0.015284
0.26329	0.321163	0.0155256	0.0100568
0.281726	0.324837	0.0150213	0.0116915
0.277581	0.319318	0.0135377	0.0126317
0.280691	0.317801	0.0159556	0.0123763
0.28314	0.331412	0.0145283	0.0136213
0.281097	0.340618	0.0127426	0.0144102
0.281362	0.331752	0.0130992	0.0154508
0.282043	0.336651	0.012586	0.0155387
0.28638	0.338885	0.0148798	0.0126188
0.280593	0.331869	0.0139888	0.0141477
0.278482	0.331455	0.0128713	0.0131912
0.286171	0.343871	0.0130235	0.0133445
0.280694	0.340188	0.0141634	0.0130922
0.284964	0.337755	0.0155469	0.0133261
0.282646	0.351845	0.0125942	0.016003
0.267389	0.342561	0.0127427	0.0122301
0.28581	0.336952	0.0137649	0.0135105
0.290201	0.339936	0.0148696	0.0145518
0.280622	0.333197	0.0144808	0.0164501
0.282502	0.339112	0.0137829	0.0124902
0.270762	0.338259	0.015942	0.0129909
0.288902	0.332488	0.0141113	0.0154852
0.277889	0.354231	0.0135897	0.014382
0.284149	0.346797	0.0136097	0.0144824
0.280439	0.354306	0.0133469	0.0134496
0.275397	0.348747	0.0138272	0.0115488
0.284032	0.367789	0.0137854	0.0130784
0.294403	0.358964	0.0131888	0.0140721
0.295845	0.353858	0.00938099	0.013505
0.28372	0.363909	0.015032	0.0163524
0.284002	0.365653	0.0145451	0.0119543
0.272249	0.360936	0.0129206	0.0121221
0.277822	0.3686	0.0124253	0.0120983
0.269662	0.357818	0.0151269	0.0133212
0.284784	0.36562	0.0122656	0.0143805
0.290553	0.379631	0.0146583	0.0131978
0.289685	0.375908	0.0133484	0.012958
0.278822	0.36968	0.0148936	0.014452
0.28417	0.367704	0.0137187	0.0156087
0.282545	0.375715	0.0150647	0.0115194
0.274044	0.375678	0.0116703	0.0130467
0.279656	0.377435	0.0154516	0.013662
0.28271	0.383665	0.0144774	0.0118019
0.292072	0.388098	0.014212	0.0134687
0.287486	0.38743	0.0142779	0.0142592
0.284048	0.379192	0.0129605	0.0134432
0.281398	0.383345	0.0130548	0.0122867
0.27983	0.385355	0.0150082	0.015441
0.281072	0.397654	0.0157244	0.0107282
0.271836	0.397328	0.0139538	0.0145535
0.276444	0.395365	0.0160747	0.0140245
0.286927	0.40697	0.0144	0.015451
0.285602	0.391495	0.0155144	0.0121398
0.290415	0.396644	0.0132991	0.0128728
0.283535	0.402643	0.0152605	0.0155095
0.272286	0.391628	0.0141571	0.0126833
0.288411	0.393617	0.0152348	0.0145047
0.276552	0.411489	0.0153131	0.0153661
0.282039	0.420456	0.0119137	0.0116684
0.278576	0.407468	0.0139429	0.0146891
0.280816	0.398069	0.0148157	0.0147861
0.290665	0.413221	0.0141148	0.0131616
0.289123	0.404574	0.0142719	0.0141649
0.293506	0.412741	0.016319	0.0143077
0.281895	0.421341	0.0138654	0.0124915
0.287477	0.416879	0.0142505	0.0152451
0.27711	0.410718	0.0159629	0.0130637
0.286908	0.415244	0.0137296	0.0145767
0.279773	0.416127	0.0132804	0.0137199
0.283074	0.427307	0.0153174	0.0120326
0.28145	0.430844	0.0164158	0.0157645
0.284471	0.435773	0.0157705	0.0131952
0.288915	0.461261	0.0181477	0.0148437
0.285475	0.448137	0.016248	0.0143854
0.280432	0.4421	0.0161106	0.0144782
0.288662	0.435129	0.0132538	0.0101308
0.283104	0.440624	0.0143029	0.0146617
0.277609	0.443221	0.013689	0.0137336
0.28451	0.454962	0.0139069	0.0152139
0.278774	0.443587	0.0129181	0.0145636
0.282177	0.447296	0.0128479	0.0153438
0.282954	0.444339	0.0149853	0.0128725
0.280154	0.454214	0.0132086	0.0122973
0.287037	0.46145	0.0151431	0.0140378
0.277013	0.460202	0.0179137	0.0159792
0.283996	0.481374	0.0156211	0.0146084
0.281594	0.470251	0.0147403	0.0150106
0.289909	0.466495	0.0126972	0.0160137
0.286978	0.476772	0.0140931	0.0158045
0.277649	0.473556	0.014479	0.0152718
0.285253	0.477312	0.0144298	0.0165478
0.276295	0.484309	0.0131942	0.0160249
0.281224	0.497869	0.0145151	0.0136408
0.280073	0.477404	0.0125279	0.0136135
0.278207	0.499813	0.01338	0.0110825
0.287227	0.48801	0.0136652	0.0148371
0.279294	0.490053	0.0151748	0.013682
0.28857	0.50256	0.0133579	0.0152828
0.276125	0.493851	0.0121304	0.0134772
0.280099	0.501647	0.0139154	0.0136037
0.276577	0.498943	0.0170083	0.013845
0.276781	0.505175	0.0144148	0.013504
0.283197	0.519003	0.0130257	0.0142638
0.290262	0.507889	0.0157321	0.0137666
0.268869	0.523523	0.0145401	0.0112953
0.280895	0.528894	0.0150374	0.0152603
0.282962	0.515767	0.015259	0.0150225
0.277436	0.524135	0.0131038	0.0131721
0.277638	0.519389	0.0142003	0.0153358
0.28324	0.520935	0.0140711	0.0154844
0.282271	0.527839	0.0151113	0.0135576
0.28756	0.533379	0.0157219	0.0151726
0.273999	0.546272	0.016361	0.0132236
0.277639	0.535209	0.0149876	0.0133538
0.286981	0.533395	0.0136541	0.0132992
0.283876	0.537989	0.0105858	0.0129593
0.283822	0.540704	0.0150909	0.0130047
0.282019	0.547748	0.0143418	0.0139616
0.277835	0.553243	0.014928	0.0145347
0.280187	0.54287	0.012224	0.0139629
0.287494	0.571196	0.0160319	0.0150155
0.289808	0.574432	0.0125835	0.0147844
0.281492	0.585077	0.0148385	0.0154296
0.280059	0.571384	0.0124661	0.012339
0.27083	0.567516	0.0128878	0.0146277
0.285943	0.582485	0.0141318	0.0133755
0.297787	0.573604	0.0155668	0.014624
0.278079	0.579694	0.015458	0.0146125
0.281297	0.580751	0.0140942	0.0134171
0.280793	0.599306	0.0120509	0.0132376
0.276442	0.588673	0.0109451	0.0135271
0.282511	0.597511	0.0149701	0.014067
0.273616	0.594235	0.0144763	0.0125171
0.292681	0.609951	0.0140655	0.0141307
0.271307	0.602169	0.015602	0.01442
0.278097	0.594149	0.0130225	0.0133425
0.291011	0.605797	0.0118596	0.0168064
0.278168	0.61349	0.0142699	0.0139138
0.274298	0.600935	0.0143438	0.0147717
0.284049	0.611566	0.0145131	0.0131539
0.283821	0.621982	0.0128014	0.0138359
0.286414	0.631629	0.0146265	0.0157519
0.271914	0.617304	0.0133724	0.013435
0.286238	0.626333	0.0144284	0.0165498
0.271788	0.623147	0.0145426	0.0142622
0.29251	0.631859	0.0127129	0.0142236
0.28	0.63135	0.0129825	0.0136437
0.285721	0.642276	0.0153561	0.0159375
0.280452	0.631671	0.0149518	0.0139442
0.284715	0.646747	0.015206	0.0158144
0.280304	0.644833	0.0158181	0.0133342
0.278035	0.648225	0.0148052	0.0138099
0.280337	0.652246	0.013994	0.0161749
0.281504	0.661749	0.0151982	0.0143918
0.282587	0.639061	0.0134015	0.0147573
0.281362	0.653548	0.014304	0.0136349
0.290259	0.668942	0.0126817	0.0156438
0.283359	0.660397	0.0162911	0.0126643
0.277418	0.669377	0.0123764	0.0151658
0.287043	0.651388	0.0137982	0.0136709
0.283372	0.663219	0.0128664	0.0154767
0.292393	0.667625	0.0130378	0.0156186
0.283752	0.680827	0.0115572	0.0164158
0.2835	0.682809	0.0131063	0.0129664
0.288448	0.683345	0.0132017	0.0156652
0.280941	0.703902	0.0141212	0.0146588
0.277796	0.695813	0.0110822	0.0129011
0.278128	0.693384	0.014706	0.015106
0.282241	0.709405	0.0139011	0.0131703
0.278018	0.710444	0.0122108	0.0147941
0.289942	0.694438	0.0146233	0.0117482
0.279349	0.703262	0.0137835	0.0158452
0.28111	0.703503	0.0134984	0.0156327
0.283049	0.710798	0.0153877	0.0137041
0.279001	0.709489	0.0138769	0.0150492
0.277599	0.721218	0.0160546	0.016598
0.280545	0.73316	0.0143467	0.0139584
0.284807	0.739979	0.0121091	0.0145996
0.275343	0.727239	0.0146301	0.0140096
0.276401	0.730309	0.013297	0.0146077
0.288241	0.742655	0.0135957	0.0145019
0.282998	0.730011	0.015214	0.0148864
0.276457	0.740158	0.0138275	0.0126556
0.276186	0.740011	0.0137505	0.0116348
0.283045	0.735516	0.0151507	0.0145325
0.276778	0.750229	0.014006	0.015558
0.287979	0.738171	0.0135014	0.0127255
0.273457	0.734503	0.012635	0.0137993
0.280955	0.764366	0.0139493	0.0141217
0.282268	0.751016	0.0128179	0.0165188
0.281828	0.746137	0.0160055	0.0142253
0.278178	0.745483	0.012653	0.014445
0.285362	0.743584	0.0141204	0.015496
0.275878	0.753714	0.0147413	0.0144968
0.283299	0.763521	0.0120748	0.0152627
0.289309	0.767269	0.012033	0.0137479
0.291651	0.768103	0.0142719	0.0142451
0.274251	0.788434	0.0142963	0.0147365
0.275744	0.778571	0.0132125	0.0140199
0.287716	0.778196	0.0153863	0.0150567
0.270383	0.77642	0.0162366	0.014785
0.291409	0.778269	0.0146625	0.0145318
0.282874	0.806831	0.014037	0.0145394
0.281494	0.78208	0.0157372	0.011016
0.265899	0.796445	0.0130813	0.0149079
0.294649	0.791427	0.0135663	0.0142605
0.292101	0.789614	0.0125513	0.0135886
0.290441	0.801537	0.0139335	0.0134661
0.278241	0.788049	0.0129565	0.0118993
0.281147	0.81401	0.0153881	0.0121898
0.277017	0.807975	0.0136883	0.0121993
0.286506	0.795364	0.0138687	0.0143186
0.282767	0.80941	0.0124681	0.0123224
0.274259	0.818908	0.0135544	0.0151469
0.282201	0.821786	0.0141931	0.0129323
0.284056	0.828648	0.0140643	0.0129362
0.289886	0.827038	0.0137624	0.0153758
0.278529	0.829418	0.014953	0.0150167
0.29071	0.84173	0.012047	0.0156439
0.275332	0.84067	0.0158698	0.0143761
0.28928	0.828211	0.0145144	0.0133365
0.281872	0.839041	0.0163849	0.013699
0.289226	0.827835	0.0142219	0.0155626
0.279404	0.848371	0.0149636	0.015178
0.291549	0.844875	0.0136347	0.0146195
0.282622	0.845507	0.0142408	0.0137623
0.275506	0.837868	0.0152127	0.013527
0.289254	0.867222	0.0158265	0.0137534
0.281621	0.857547	0.0152333	0.0134777
0.276473	0.852933	0.0144272	0.0120091
0.278145	0.85089	0.0156296	0.014762
0.284512	0.856842	0.0174169	0.0167308
0.274385	0.862808	0.0137271	0.0127181
0.281602	0.86003	0.0131581	0.0139974
0.286392	0.870384	0.0165911	0.0153489
0.286124	0.861973	0.0153539	0.0140065
0.275941	0.8853	0.0145124	0.0140809
0.277962	0.86633	0.0155624	0.0146922
0.276498	0.873763	0.0137402	0.0141909
0.278793	0.881755	0.0118662	0.0126391
0.27983	0.881222	0.0141295	0.0131996
0.275799	0.885542	0.0115024	0.0147965
0.295148	0.874642	0.0125896	0.0116928
0.286974	0.902287	0.0140743	0.0127491
0.27551	0.904092	0.0153217	0.0143368
0.300955	0.890787	0.0134585	0.0141546
0.279758	0.900079	0.0132626	0.0130734
0.282964	0.905294	0.0123587	0.0129661
0.278468	0.914627	0.0156669	0.0132592
0.280825	0.904484	0.0149113	0.0141505
0.275155	0.901914	0.0171283	0.0130469
0.282825	0.906084	0.0161098	0.0160674
0.278678	0.916658	0.0163471	0.0161844
0.284405	0.889441	0.0156494	0.0117859
0.293727	0.92118	0.0159692	0.0145988
0.283048	0.918752	0.0177203	0.0161329
0.278519	0.921355	0.014712	0.0137015
0.280061	0.916125	0.0151381	0.0120696
0.289939	0.914592	0.0123601	0.0134043
0.281075	0.920543	0.0158042	0.0134081
0.284956	0.91179	0.0133689	0.0138336
0.268589	0.950036	0.0153052	0.0140541
0.288283	0.934341	0.0136619	0.0147609
0.291542	0.944482	0.0139243	0.0144965
0.273666	0.933988	0.0149531	0.0124209
0.271274	0.941458	0.0139208	0.0120683
0.287492	0.952181	0.0138149	0.0133112
0.270737	0.934625	0.0138408	0.0142173
0.277619	0.952918	0.0160323	0.0143077
0.282983	0.958429	0.0138389	0.0133648
0.283683	0.950202	0.0166825	0.0158336
0.278325	0.955349	0.0130637	0.0165479
0.286082	0.954408	0.0122287	0.012475
0.285881	0.953276	0.0132477	0.0135831
0.28397	0.944672	0.0140899	0.0128279
0.285572	0.947242	0.0158088	0.0141118
0.288137	0.965935	0.0143733	0.0120706
0.291495	0.969272	0.0115069	0.0142429
0.279601	0.977496	0.0146623	0.0144832
0.290217	0.96178	0.0153555	0.0138345
0.277575	0.964303	0.0129639	0.0158262
0.282938	0.971633	0.0140665	0.0136653
0.27454	0.986698	0.0139425	0.0120236
0.284147	0.981047	0.0135956	0.0132367
0.287419	0.985735	0.0135122	0.0132219
0.279375	0.990567	0.0139299	0.0156431
0.282842	1.00214	0.0149554	0.0152696
0.279201	0.989313	0.0123442	0.0137742
0.279273	0.986627	0.0133528	0.0148016
0.277356	0.996172	0.0156371	0.0141709
0.275288	1.00804	0.0113204	0.0126832
0.284644	0.999303	0.012395	0.0132758
0.277802	0.999364	0.0138305	0.0128427
0.288209	1.0105	0.0135926	0.0139041
0.28081	0.991699	0.0114605	0.014215
0.276766	0.992258	0.0151008	0.0138311
0.289373	1.00658	0.0145458	0.014725
0.272766	1.01863	0.0134401	0.0146529
0.285963	1.03424	0.012963	0.015302
0.2959	1.01902	0.0145566	0.0165301
0.291078	1.03078	0.0130534	0.0145841
0.288021	1.03224	0.0141525	0.0130732
0.280665	1.03507	0.0146689	0.011817
0.270786	1.02782	0.0156918	0.0141203
0.283217	1.02668	0.011598	0.0136598
0.27962	1.03367	0.0124908	0.0148785
0.278062	1.03602	0.0120377	0.0129329
0.29284	1.04369	0.0153829	0.0157208
0.285544	1.03278	0.0140739	0.0121025
0.270137	1.03671	0.015819	0.014714
0.287099	1.05124	0.015429	0.0154204
0.275703	1.03982	0.0179955	0.0123015
0.286994	1.05661	0.0127346	0.0140909
0.2834	1.03709	0.0118162	0.0128536
0.274	1.05349	0.0133495	0.0160431
0.282374	1.04752	0.0168019	0.0138975
0.278247	1.0462	0.0134044	0.0122368
0.27753	1.0576	0.0139859	0.0142041
0.276885	1.06312	0.0118699	0.015623
0.287775	1.09118	0.0130342	0.0162945
0.2774	1.07825	0.0139269	0.0140091
0.283795	1.08097	0.0165624	0.0117167
0.28373	1.06322	0.0144354	0.015299
0.277549	1.07672	0.0142596	0.0150142
0.279148	1.0847	0.0131092	0.0106297
0.28927	1.08291	0.0143741	0.0132045
0.287814	1.0831	0.0140123	0.0132137
0.278858	1.07686	0.0134924	0.0136418
0.27467	1.08634	0.0150405	0.0131836
0.278057	1.08847	0.0133352	0.0161696
0.282733	1.0942	0.0148501	0.0151448
0.274949	1.09991	0.0126744	0.0136596
0.284927	1.11215	0.01429	0.0132581
0.27836	1.10764	0.0147783	0.013041
0.283235	1.12501	0.0142922	0.014057
0.279869	1.11986	0.0148267	0.0125398
0.287035	1.11161	0.0160707	0.0156566
0.280393	1.10334	0.0134137	0.0160039
0.281581	1.11066	0.0121748	0.0109967
0.279768	1.13222	0.0144659	0.0134323
0.284779	1.11222	0.0136156	0.0163224
0.276063	1.13118	0.0150968	0.0132337
0.287999	1.12587	0.0147952	0.0120736
0.281508	1.13543	0.0165104	0.0133458
0.287751	1.13362	0.0155387	0.0167684
0.278965	1.14629	0.0163693	0.0120186
0.28575	1.12369	0.0118301	0.0126127
0.273264	1.13442	0.0120681	0.0177442
0.286521	1.16195	0.0138824	0.015913
0.280346	1.14902	0.0152245	0.0139642
0.277249	1.16931	0.0127241	0.0133372
0.288915	1.16887	0.0155755	0.0152584
0.283936	1.14668	0.0130861	0.0159168
0.267681	1.15277	0.0118509	0.0156051
0.283336	1.16353	0.0147003	0.0131719
0.278495	1.16523	0.0145436	0.013955
0.282999	1.17766	0.0126152	0.0143566
0.280287	1.16931	0.0124942	0.0154821
0.286854	1.1626	0.0141294	0.0134371
0.276749	1.17576	0.0136197	0.0128931
0.288819	1.18369	0.0148415	0.0149392
0.271345	1.19312	0.0142548	0.0133899
0.289893	1.19187	0.0153837	0.0150358
0.277599	1.17534	0.0138035	0.0154245
0.282537	1.17953	0.0121049	0.0131972
0.276814	1.19508	0.0156291	0.013783
0.292047	1.20123	0.0131999	0.0134003
0.274692	1.19679	0.0154128	0.0145917
0.282284	1.20137	0.0130544	0.0150692
0.28043	1.20724	0.0111936	0.0149766
0.286649	1.20341	0.0140929	0.0135483
0.282866	1.22149	0.0140144	0.014151
0.279498	1.22642	0.0111913	0.0140182
0.284659	1.22132	0.0124371	0.0136657
0.275959	1.22029	0.012856	0.0139652
0.285615	1.23335	0.0125146	0.0150342
0.279772	1.22268	0.0130675	0.0141083
0.291138	1.23101	0.0134726	0.0141952
0.270646	1.24282	0.0125953	0.0120804
0.275767	1.24922	0.0132641	0.0122119
0.2913	1.241	0.0132267	0.0159294
0.289839	1.24534	0.0158256	0.0141264
0.291609	1.22423	0.0148404	0.0163531
0.287117	1.23505	0.0137801	0.0141012
0.292886	1.25203	0.0126954	0.0131692
0.276353	1.25781	0.0128248	0.0145994
0.285208	1.24787	0.0138839	0.015075
0.2764	1.25633	0.0123487	0.015985
0.285681	1.2584	0.0134807	0.014786
0.271696	1.24981	0.0138441	0.0136883
0.277343	1.27911	0.0129357	0.0144326
0.28315	1.27419	0.0141889	0.0149029
0.286696	1.27716	0.0137839	0.0157475
0.288478	1.27587	0.0140513	0.0136896
0.27822	1.27903	0.0142515	0.0134188
0.280281	1.28043	0.0163532	0.0122627
0.287537	1.28974	0.0156393	0.0144408
0.283604	1.2772	0.014306	0.0143675
0.280476	1.27791	0.0150353	0.0157813
0.280556	1.28825	0.0139751	0.0133289
0.27678	1.29961	0.0120073	0.0130404
0.286809	1.29733	0.013583	0.0129248
0.27385	1.30195	0.0133804	0.0140599
0.284534	1.31677	0.0129444	0.014276
0.285278	1.30981	0.0134765	0.0153837
0.279646	1.32316	0.0136801	0.0168579
0.271092	1.3194	0.012321	0.0122815
0.279686	1.31748	0.0159692	0.0128642
0.282048	1.32902	0.0117233	0.0153085
0.278606	1.32604	0.017171	0.0147371
0.276509	1.32786	0.014026	0.0135832
0.295537	1.3408	0.0140298	0.0153116
0.281269	1.33004	0.013876	0.0159984
0.281918	1.34063	0.0121992	0.0155074
0.288904	1.34273	0.0161686	0.0146939
0.277338	1.34628	0.0141047	0.01568
0.278966	1.34627	0.0140636	0.0148101
0.285373	1.35118	0.0133974	0.0152513
0.285622	1.34833	0.0137225	0.0161086
0.281355	1.35622	0.0164052	0.012806
0.279377	1.36716	0.0139379	0.0119722
0.282401	1.35539	0.0135243	0.0142413
0.280094	1.37649	0.0136872	0.0150421
0.280411	1.37127	0.0151749	0.0130715
0.284306	1.37263	0.014523	0.0141312
0.284883	1.38636	0.0118657	0.0148716
0.27404	1.37181	0.0143683	0.0135736
0.273248	1.38744	0.0151426	0.0163801
0.281939	1.38131	0.0165815	0.0148144
0.288854	1.38706	0.0154821	0.0148931
0.282086	1.37597	0.0144885	0.0141817
0.282226	1.38981	0.0143317	0.0167291
0.2826	1.38005	0.0124318	0.0170865
0.275485	1.40614	0.0154125	0.0122118
0.280577	1.39551	0.0148277	0.0151802
0.283714	1.40397	0.0134602	0.0122762
0.289468	1.40327	0.0156439	0.013906
