jlap1_66	jlap1_67	cur1_66	cur1_67
0.110911	0.10825	-0.104985	-0.101965
0.118005	0.107793	-0.103502	-0.101268
0.112532	0.101848	-0.106609	-0.100928
0.117013	0.10008	-0.102723	-0.0993706
0.118021	0.112912	-0.105145	-0.101874
0.102547	0.109277	-0.103596	-0.101697
0.111504	0.102557	-0.104394	-0.102729
0.118158	0.0951153	-0.103051	-0.10305
0.122967	0.116813	-0.103759	-0.100795
0.116	0.106164	-0.101865	-0.102604
0.113521	0.11908	-0.103288	-0.101712
0.103851	0.106808	-0.104637	-0.102213
0.112985	0.111992	-0.105656	-0.103766
0.109692	0.101742	-0.104819	-0.102338
0.118441	0.110739	-0.103694	-0.101631
0.114415	0.0968291	-0.104602	-0.103054
0.102324	0.110808	-0.102471	-0.10213
0.119316	0.103157	-0.103219	-0.10089
0.112881	0.0965954	-0.102442	-0.102326
0.116622	0.110754	-0.103281	-0.102843
0.117835	0.101558	-0.100847	-0.100529
0.115105	0.105496	-0.104046	-0.101632
0.11367	0.102576	-0.105991	-0.100295
0.102133	0.0979586	-0.1046	-0.103595
0.120325	0.103569	-0.104513	-0.10149
0.11315	0.104108	-0.104312	-0.101541
0.112797	0.107806	-0.101939	-0.100931
0.11027	0.103896	-0.103681	-0.100577
0.103584	0.103682	-0.103829	-0.104143
0.117069	0.110337	-0.106082	-0.099988
0.12399	0.108719	-0.105012	-0.103615
0.114948	0.0989622	-0.10483	-0.100792
0.113229	0.114275	-0.103655	-0.101755
0.109995	0.104406	-0.102419	-0.103915
0.115704	0.102755	-0.103516	-0.101848
0.117545	0.111501	-0.103905	-0.102725
0.112761	0.106426	-0.102586	-0.101475
0.119429	0.107103	-0.102731	-0.106632
0.117618	0.112257	-0.104668	-0.101911
0.113158	0.101907	-0.104256	-0.101896
0.123954	0.107639	-0.103078	-0.102872
0.121467	0.1135	-0.103956	-0.10425
0.119876	0.112749	-0.102371	-0.100805
0.112667	0.104459	-0.103182	-0.103128
0.124147	0.115023	-0.102721	-0.10264
0.121194	0.104789	-0.103902	-0.103511
0.109435	0.115727	-0.104038	-0.101055
0.115121	0.106947	-0.104845	-0.102126
0.114777	0.099921	-0.102422	-0.102001
0.124153	0.106224	-0.101985	-0.100617
0.114527	0.115642	-0.105747	-0.101465
0.111945	0.0994711	-0.103365	-0.102172
0.107855	0.104882	-0.102281	-0.102775
0.11991	0.100012	-0.104411	-0.10236
0.113646	0.111931	-0.105744	-0.102246
0.115696	0.103923	-0.104132	-0.101593
0.113846	0.115162	-0.102577	-0.102749
0.107371	0.0971758	-0.10348	-0.101737
0.12183	0.107795	-0.105889	-0.100937
0.122802	0.103769	-0.105362	-0.101901
0.112481	0.105848	-0.104493	-0.1026
0.115687	0.113585	-0.103789	-0.103613
0.100674	0.112028	-0.105236	-0.100469
0.116021	0.107793	-0.101434	-0.100509
0.119671	0.107853	-0.103293	-0.102088
0.114474	0.100812	-0.104451	-0.10165
0.114381	0.110619	-0.104857	-0.101083
0.10922	0.0982825	-0.102725	-0.101991
0.121738	0.109809	-0.104145	-0.10059
0.118331	0.109136	-0.105274	-0.101413
0.118035	0.104555	-0.103019	-0.101439
0.116929	0.106351	-0.10464	-0.105382
0.107551	0.108903	-0.104122	-0.101814
0.118976	0.0958239	-0.10112	-0.101255
0.120093	0.105067	-0.102509	-0.101771
0.112196	0.100452	-0.104327	-0.102623
0.117671	0.115865	-0.103836	-0.103383
0.123838	0.106543	-0.103023	-0.101151
0.115201	0.103372	-0.102739	-0.101522
0.115948	0.109052	-0.106568	-0.104189
0.115468	0.105838	-0.103179	-0.101673
0.115758	0.106233	-0.102754	-0.103236
0.106383	0.105482	-0.10362	-0.101825
0.119375	0.103694	-0.100177	-0.102245
0.108435	0.10161	-0.104216	-0.0996921
0.119058	0.102855	-0.10274	-0.101517
0.116682	0.104375	-0.104838	-0.102492
0.117567	0.102156	-0.103749	-0.102448
0.111419	0.119389	-0.104812	-0.105012
0.111562	0.115439	-0.105769	-0.100747
0.112313	0.103451	-0.104156	-0.102506
0.116654	0.103361	-0.104544	-0.104616
0.115539	0.102024	-0.103561	-0.102151
0.118219	0.115228	-0.101631	-0.103256
0.124052	0.106979	-0.102041	-0.102345
0.114165	0.10896	-0.102942	-0.101276
0.114084	0.1045	-0.104192	-0.100461
0.115048	0.103365	-0.102837	-0.102037
0.118559	0.10068	-0.103409	-0.0991813
0.113003	0.104017	-0.101465	-0.101302
0.110796	0.112048	-0.103935	-0.103511
0.10736	0.103621	-0.103804	-0.100504
0.113652	0.110434	-0.102231	-0.103033
0.116498	0.113526	-0.103781	-0.103139
0.108324	0.110194	-0.102453	-0.101713
0.120046	0.102197	-0.104412	-0.10198
0.117826	0.106947	-0.104	-0.100703
0.121654	0.107678	-0.104031	-0.101788
0.118297	0.111529	-0.105094	-0.101321
0.119389	0.0996929	-0.103435	-0.102708
0.120003	0.106285	-0.103846	-0.101599
0.118785	0.112071	-0.105519	-0.101419
0.10447	0.101235	-0.103436	-0.103463
0.113935	0.0975794	-0.103552	-0.101798
0.106511	0.104599	-0.104622	-0.103845
0.1072	0.108133	-0.104265	-0.102307
0.107765	0.106069	-0.102688	-0.103632
0.114402	0.106387	-0.105234	-0.104972
0.11208	0.105722	-0.104645	-0.103091
0.124177	0.105316	-0.103705	-0.102821
0.110436	0.106587	-0.107859	-0.100394
0.112425	0.102392	-0.102881	-0.103368
0.117239	0.111303	-0.104336	-0.102679
0.10826	0.105995	-0.107017	-0.101835
0.120902	0.103331	-0.10183	-0.10291
0.113331	0.106757	-0.105817	-0.104622
0.121858	0.113281	-0.10472	-0.10421
0.11321	0.104189	-0.104856	-0.102158
0.1206	0.110824	-0.104114	-0.103327
0.117366	0.0995899	-0.10489	-0.10318
0.113952	0.105053	-0.10391	-0.103027
0.118237	0.0978579	-0.10555	-0.102053
0.116322	0.112945	-0.102592	-0.101891
0.109852	0.103837	-0.103794	-0.103449
0.11641	0.105263	-0.104248	-0.101912
0.106502	0.103392	-0.104293	-0.103809
0.114966	0.107488	-0.103603	-0.104459
0.116319	0.107877	-0.104575	-0.101877
0.113331	0.102697	-0.105035	-0.10217
0.126946	0.105097	-0.104303	-0.101121
0.109389	0.106107	-0.100821	-0.100977
0.111443	0.101659	-0.106422	-0.102693
0.112397	0.0995093	-0.103777	-0.104075
0.119844	0.108477	-0.104885	-0.102181
0.111643	0.108491	-0.104239	-0.101355
0.117913	0.110039	-0.103476	-0.103164
0.12472	0.111394	-0.105814	-0.104394
0.116277	0.11285	-0.104791	-0.103002
0.118539	0.103319	-0.104497	-0.101734
0.116617	0.106824	-0.105412	-0.101721
0.115096	0.109754	-0.100348	-0.101849
0.116053	0.101048	-0.103758	-0.101353
0.121499	0.102638	-0.102289	-0.102905
0.111185	0.112717	-0.102744	-0.102767
0.109854	0.105142	-0.103627	-0.103243
0.112589	0.102063	-0.104552	-0.0992777
0.119314	0.108151	-0.104872	-0.100091
0.104016	0.105292	-0.103427	-0.103149
0.107515	0.0986594	-0.104629	-0.103286
0.117769	0.11431	-0.107171	-0.101838
0.114053	0.10869	-0.1046	-0.102177
0.118336	0.11504	-0.104307	-0.0998748
0.121087	0.106861	-0.10474	-0.102573
0.10904	0.105182	-0.105522	-0.101118
0.124068	0.0989306	-0.102423	-0.10378
0.111482	0.113282	-0.104238	-0.102466
0.106441	0.105873	-0.102218	-0.101514
0.110849	0.105998	-0.101927	-0.10249
0.112975	0.10822	-0.10527	-0.102774
0.112918	0.0981777	-0.104099	-0.103519
0.119254	0.101381	-0.103384	-0.101332
0.121351	0.10825	-0.102758	-0.100636
0.109632	0.113016	-0.104247	-0.102266
0.11801	0.100044	-0.102814	-0.101846
0.112221	0.100749	-0.105262	-0.10239
0.111399	0.10177	-0.104496	-0.102773
0.116003	0.104869	-0.103217	-0.1017
0.11565	0.104748	-0.103751	-0.103329
0.115631	0.10896	-0.104562	-0.101029
0.118697	0.0995992	-0.103934	-0.100964
0.114229	0.108364	-0.105059	-0.103032
0.100604	0.109184	-0.100988	-0.103943
0.103312	0.09234	-0.10461	-0.105207
0.130663	0.10501	-0.10187	-0.102182
0.105034	0.110635	-0.103556	-0.101032
0.114845	0.107689	-0.102903	-0.104692
0.119744	0.108136	-0.10563	-0.103348
0.10934	0.103267	-0.102846	-0.10129
0.109563	0.105049	-0.103399	-0.101792
0.111512	0.116135	-0.105465	-0.103709
0.125134	0.108384	-0.10211	-0.104199
0.119968	0.107367	-0.103942	-0.100844
0.107938	0.102814	-0.105027	-0.101255
0.115818	0.106036	-0.104836	-0.102849
0.11118	0.0895539	-0.104356	-0.10479
0.116119	0.0979539	-0.103459	-0.102776
0.114419	0.110516	-0.105014	-0.101386
0.122299	0.0975251	-0.102051	-0.102209
0.114522	0.109489	-0.105063	-0.104263
0.124195	0.106566	-0.105424	-0.102805
0.114415	0.0935941	-0.104626	-0.100909
0.114271	0.111962	-0.103065	-0.102641
0.115468	0.102513	-0.103819	-0.102327
0.113494	0.102933	-0.103786	-0.102093
0.106437	0.116737	-0.106068	-0.102602
0.118505	0.104535	-0.101543	-0.104417
0.111409	0.115129	-0.101186	-0.102503
0.118813	0.0978441	-0.105607	-0.103819
0.116031	0.112384	-0.106518	-0.101816
0.109005	0.105824	-0.10404	-0.105531
0.11384	0.0974441	-0.103205	-0.101698
0.115949	0.100736	-0.102288	-0.101932
0.112527	0.106683	-0.106018	-0.101496
0.116841	0.110124	-0.103144	-0.103176
0.112971	0.113197	-0.104054	-0.103033
0.114937	0.100398	-0.104726	-0.101481
0.113418	0.0977452	-0.103817	-0.103922
0.103467	0.109074	-0.104422	-0.103446
0.114812	0.110617	-0.10275	-0.102088
0.117416	0.108818	-0.103974	-0.103642
0.120022	0.100099	-0.103376	-0.100392
0.113497	0.107509	-0.100743	-0.102803
0.111792	0.0965454	-0.103643	-0.101518
0.108114	0.108136	-0.1038	-0.102225
0.11379	0.101624	-0.10547	-0.101188
0.104385	0.114101	-0.103354	-0.103745
0.114307	0.109672	-0.100909	-0.103011
0.125589	0.1057	-0.104244	-0.100765
0.116218	0.107693	-0.104654	-0.101995
0.116694	0.100611	-0.104911	-0.102161
0.113583	0.110823	-0.102648	-0.104705
0.115392	0.109297	-0.102677	-0.102149
0.110515	0.108049	-0.105577	-0.102385
0.114177	0.110114	-0.104009	-0.100781
0.119045	0.105973	-0.106574	-0.103264
0.109296	0.0999796	-0.101454	-0.101744
0.101884	0.106045	-0.104671	-0.10156
0.114512	0.106853	-0.102291	-0.101783
0.119257	0.111795	-0.105833	-0.102227
0.1174	0.106526	-0.102823	-0.103228
0.102049	0.106701	-0.100592	-0.10147
0.114908	0.110312	-0.104319	-0.10228
0.112769	0.102759	-0.103645	-0.101037
0.109122	0.106797	-0.105197	-0.101154
0.118052	0.104482	-0.104957	-0.102883
0.100063	0.115035	-0.102704	-0.103706
0.113827	0.106125	-0.104376	-0.100736
0.111579	0.0982198	-0.102738	-0.103979
0.108291	0.102688	-0.10407	-0.102192
0.121929	0.116713	-0.103816	-0.101026
0.110215	0.0978295	-0.104318	-0.100409
0.113646	0.10637	-0.105314	-0.10294
0.116741	0.105718	-0.106073	-0.102139
0.111973	0.109638	-0.102631	-0.100992
0.118153	0.105135	-0.103512	-0.101305
0.111606	0.10924	-0.103755	-0.100967
0.110104	0.111328	-0.102551	-0.101717
0.112825	0.111812	-0.102488	-0.101349
0.117569	0.11621	-0.103538	-0.103045
0.106192	0.104218	-0.103062	-0.100915
0.128271	0.097378	-0.104478	-0.102137
0.106413	0.105498	-0.104603	-0.102998
0.116951	0.101925	-0.102325	-0.0995102
0.113463	0.106181	-0.102508	-0.102443
0.125812	0.104239	-0.105759	-0.100589
0.125961	0.106527	-0.103189	-0.102898
0.124351	0.104339	-0.102784	-0.101213
0.117651	0.115122	-0.105023	-0.103151
0.118265	0.104607	-0.103632	-0.102055
0.116943	0.103237	-0.103312	-0.101197
0.113708	0.102867	-0.103407	-0.102444
0.108661	0.110971	-0.103737	-0.101318
0.11165	0.101327	-0.104922	-0.10231
0.110895	0.100455	-0.102932	-0.10382
0.10477	0.102841	-0.102325	-0.102939
0.116981	0.108798	-0.10354	-0.103606
0.116986	0.107991	-0.106225	-0.104131
0.113028	0.117785	-0.104755	-0.102755
0.11879	0.101664	-0.104081	-0.100875
0.111345	0.105388	-0.102886	-0.103353
0.111514	0.111475	-0.105525	-0.101583
0.115336	0.104059	-0.103629	-0.103584
0.106565	0.102851	-0.104512	-0.102635
0.102361	0.109739	-0.104482	-0.101518
0.112062	0.10777	-0.102745	-0.102081
0.116002	0.109022	-0.103266	-0.101551
0.116341	0.108399	-0.105542	-0.103776
0.117502	0.103547	-0.101932	-0.103217
0.113609	0.105057	-0.105281	-0.100429
0.11307	0.109525	-0.102337	-0.102305
0.119741	0.120843	-0.103364	-0.103486
0.101041	0.104848	-0.103603	-0.102671
0.118359	0.105602	-0.104743	-0.102149
0.110926	0.109828	-0.104272	-0.100841
0.111128	0.0965646	-0.104791	-0.101618
0.112573	0.100077	-0.10553	-0.104716
0.115032	0.099134	-0.102186	-0.104181
0.118662	0.106352	-0.105909	-0.104019
0.103925	0.10575	-0.103825	-0.102398
0.111911	0.114718	-0.102683	-0.10275
0.116671	0.113745	-0.103507	-0.101536
0.107299	0.106205	-0.102419	-0.102642
0.116097	0.105342	-0.101622	-0.102206
0.119019	0.102135	-0.105329	-0.102453
0.118377	0.100151	-0.105134	-0.101025
0.115542	0.10052	-0.103516	-0.101696
0.10767	0.104298	-0.104538	-0.10108
0.111304	0.101983	-0.102014	-0.101653
0.10651	0.107696	-0.104242	-0.101093
0.105107	0.114672	-0.104097	-0.101269
0.12562	0.107677	-0.103741	-0.0991499
0.112702	0.117188	-0.103264	-0.102048
0.111344	0.103576	-0.101416	-0.102944
0.112452	0.111693	-0.103608	-0.100318
0.114984	0.101453	-0.100741	-0.100369
0.120337	0.109451	-0.101632	-0.102479
0.110224	0.101698	-0.103475	-0.100523
0.110564	0.112979	-0.105043	-0.100449
0.110225	0.106452	-0.102183	-0.102286
0.107226	0.108592	-0.104846	-0.098127
0.118343	0.112555	-0.104362	-0.100654
0.112716	0.108294	-0.102017	-0.102191
0.110916	0.105536	-0.102906	-0.104575
0.118769	0.10807	-0.104128	-0.100422
0.118568	0.115439	-0.102511	-0.101682
0.11432	0.101793	-0.104861	-0.102928
0.116214	0.11173	-0.10459	-0.100704
0.106758	0.102725	-0.106119	-0.1039
0.108856	0.0982305	-0.104835	-0.103034
0.106897	0.110043	-0.104568	-0.101696
0.106701	0.103351	-0.104093	-0.10145
0.120924	0.114883	-0.102787	-0.102843
0.117769	0.105493	-0.105976	-0.102585
0.129195	0.111004	-0.105398	-0.102275
0.118385	0.106372	-0.104448	-0.104441
0.10639	0.104314	-0.104796	-0.100324
0.112983	0.105937	-0.104767	-0.102902
0.107452	0.104892	-0.10355	-0.101935
0.11541	0.0986598	-0.10554	-0.102055
0.115832	0.103352	-0.103205	-0.103036
0.116512	0.102419	-0.101359	-0.101642
0.116793	0.102375	-0.10517	-0.102182
0.11113	0.0911649	-0.103968	-0.101021
0.120891	0.108402	-0.104244	-0.100593
0.117391	0.110563	-0.105173	-0.0995029
0.10929	0.105141	-0.105118	-0.103353
0.114807	0.109656	-0.104171	-0.101546
0.106575	0.104372	-0.103125	-0.10184
0.107398	0.112356	-0.103513	-0.0991979
0.110778	0.0988386	-0.104077	-0.0994586
0.113676	0.0950632	-0.104009	-0.103032
0.117039	0.111129	-0.103498	-0.102282
0.111297	0.110119	-0.105269	-0.10356
0.113629	0.106188	-0.102387	-0.104215
0.114027	0.10953	-0.104184	-0.102947
0.123795	0.0893169	-0.102612	-0.102994
0.11569	0.102392	-0.104597	-0.103061
0.107493	0.105898	-0.103134	-0.10151
0.111134	0.105816	-0.102014	-0.102634
0.110374	0.109321	-0.103941	-0.101279
0.119183	0.109024	-0.10396	-0.103725
0.118417	0.119907	-0.103333	-0.102432
0.106196	0.110704	-0.103532	-0.102914
0.110164	0.112435	-0.103063	-0.101722
0.121909	0.107012	-0.102627	-0.102877
0.11802	0.112707	-0.102156	-0.100099
0.105474	0.0964297	-0.101131	-0.104194
0.113821	0.105819	-0.104382	-0.100962
0.115063	0.11237	-0.105431	-0.103011
0.119502	0.102901	-0.102165	-0.101058
0.108387	0.107571	-0.103648	-0.102295
0.114215	0.110732	-0.104662	-0.100007
0.113959	0.0987817	-0.101945	-0.102408
0.108078	0.0977091	-0.104548	-0.103115
0.108352	0.103176	-0.103272	-0.101138
0.113712	0.108768	-0.104864	-0.105162
0.119073	0.114702	-0.102754	-0.103526
0.103666	0.0982447	-0.106553	-0.101284
0.117803	0.10946	-0.104074	-0.105699
0.124083	0.109171	-0.10272	-0.105037
0.117687	0.103634	-0.104381	-0.102356
0.113947	0.106649	-0.104812	-0.101987
0.11387	0.107445	-0.103944	-0.101074
0.107917	0.10435	-0.104322	-0.102234
0.115969	0.107498	-0.104324	-0.102354
0.12598	0.101202	-0.102612	-0.102615
0.11864	0.0930911	-0.103848	-0.100468
0.115602	0.10765	-0.103614	-0.103613
0.10935	0.114472	-0.10675	-0.100763
0.121392	0.106198	-0.103603	-0.101007
0.11164	0.110637	-0.10246	-0.104306
0.114614	0.109501	-0.102466	-0.102772
0.11344	0.107971	-0.104521	-0.101093
0.112902	0.108646	-0.102071	-0.101928
0.116623	0.102244	-0.104198	-0.101845
0.119257	0.111992	-0.103251	-0.102014
0.120131	0.1023	-0.104519	-0.105044
0.106822	0.0954801	-0.104313	-0.0992028
0.114961	0.10335	-0.104717	-0.100599
0.124224	0.102202	-0.103761	-0.101789
0.11331	0.10454	-0.102923	-0.103547
0.113216	0.106996	-0.101185	-0.100911
0.110782	0.107444	-0.105417	-0.103721
0.110841	0.113961	-0.102536	-0.102741
0.111258	0.113093	-0.106575	-0.102412
0.108729	0.115233	-0.104141	-0.100549
0.117445	0.115307	-0.105277	-0.101132
0.107993	0.109185	-0.106404	-0.102188
0.11449	0.0963245	-0.103594	-0.103963
0.115031	0.104997	-0.104724	-0.100886
0.118406	0.103921	-0.104812	-0.103146
0.110568	0.100136	-0.105888	-0.103264
0.108649	0.101639	-0.101909	-0.10118
0.113616	0.101137	-0.105065	-0.102605
0.115042	0.108856	-0.10267	-0.101785
0.105714	0.108689	-0.105418	-0.104217
0.112143	0.115463	-0.101838	-0.100408
0.120293	0.105613	-0.103574	-0.102753
0.117148	0.0973164	-0.106956	-0.103656
0.124733	0.102256	-0.104522	-0.103465
0.107619	0.113641	-0.103094	-0.100062
0.109877	0.100196	-0.103702	-0.10211
0.121894	0.102561	-0.103777	-0.10425
0.105732	0.116348	-0.104984	-0.102856
0.116678	0.092903	-0.103974	-0.099292
0.12329	0.113649	-0.106015	-0.102484
0.114661	0.109236	-0.104886	-0.103508
0.115215	0.102262	-0.104307	-0.100766
0.117406	0.109544	-0.105638	-0.103632
0.111529	0.101661	-0.105218	-0.102774
0.114323	0.111474	-0.102654	-0.101184
0.108516	0.110239	-0.104513	-0.102435
0.115168	0.101279	-0.103869	-0.102508
0.117001	0.10857	-0.102913	-0.102189
0.115847	0.102151	-0.103282	-0.103234
0.113467	0.101317	-0.105712	-0.102461
0.112822	0.116242	-0.105984	-0.102101
0.116188	0.0995327	-0.102616	-0.101509
0.113411	0.0982353	-0.105154	-0.101415
0.110401	0.0987816	-0.104519	-0.103462
0.114294	0.115968	-0.102946	-0.10061
0.118873	0.101336	-0.104774	-0.103095
0.11186	0.0960361	-0.105096	-0.103987
0.0999018	0.106294	-0.105693	-0.101276
0.110871	0.108803	-0.102794	-0.103186
0.115881	0.098059	-0.104022	-0.103257
0.116068	0.0988643	-0.102503	-0.104424
0.116683	0.110632	-0.103219	-0.102838
0.121546	0.102867	-0.103974	-0.103105
0.10585	0.105084	-0.104288	-0.10078
0.111609	0.103074	-0.105759	-0.100071
0.111289	0.107117	-0.104161	-0.102377
0.129775	0.111667	-0.104571	-0.102503
0.111891	0.109872	-0.103426	-0.102848
0.124561	0.104785	-0.101624	-0.10161
0.112232	0.108166	-0.102094	-0.104768
0.109913	0.0970969	-0.104827	-0.104284
0.11385	0.100423	-0.105121	-0.103625
0.120316	0.111097	-0.10398	-0.102074
0.124245	0.0968699	-0.103322	-0.101411
0.116134	0.10617	-0.105235	-0.102398
0.102425	0.10574	-0.10251	-0.10199
0.110412	0.104495	-0.104252	-0.104022
0.12294	0.107702	-0.102816	-0.101649
0.111881	0.101281	-0.101425	-0.102904
0.116789	0.0979141	-0.104343	-0.100429
0.120429	0.106588	-0.102649	-0.103563
0.114201	0.111061	-0.10261	-0.101567
0.115843	0.112502	-0.103398	-0.100407
0.11516	0.103793	-0.103519	-0.105024
0.109285	0.112121	-0.104198	-0.101482
0.111827	0.110513	-0.103814	-0.101409
0.108659	0.104275	-0.104356	-0.101219
0.115711	0.111898	-0.104698	-0.102615
0.122322	0.103998	-0.105528	-0.101613
0.106753	0.0958509	-0.102707	-0.101912
0.117016	0.108227	-0.103826	-0.102938
0.110976	0.10448	-0.105614	-0.102786
0.104598	0.106454	-0.103654	-0.101349
0.11087	0.103443	-0.105587	-0.100668
0.115036	0.11329	-0.103429	-0.102625
0.103892	0.110353	-0.108214	-0.100271
0.120442	0.099171	-0.104569	-0.100575
0.116269	0.105667	-0.10595	-0.103119
0.117833	0.101948	-0.105245	-0.101993
0.121059	0.103231	-0.102953	-0.103412
0.119205	0.108503	-0.102855	-0.100349
0.116091	0.0979639	-0.104051	-0.101907
0.113086	0.10232	-0.103831	-0.102504
0.115187	0.102131	-0.103527	-0.102404
0.121718	0.107619	-0.101499	-0.0998487
0.121797	0.105117	-0.103272	-0.102445
0.116297	0.102315	-0.104227	-0.103644
0.117433	0.107267	-0.104989	-0.100519
0.111152	0.0990341	-0.101335	-0.100274
0.112411	0.101247	-0.105442	-0.100809
0.120469	0.108811	-0.105046	-0.101306
0.121152	0.109833	-0.105204	-0.100824
0.113802	0.100845	-0.104416	-0.104544
0.117835	0.112827	-0.104489	-0.101894
0.120582	0.119781	-0.101315	-0.102477
0.117556	0.0966817	-0.102763	-0.103154
0.120348	0.101266	-0.10185	-0.102091
0.114475	0.115908	-0.102069	-0.102645
0.119804	0.111137	-0.103651	-0.104758
0.111055	0.0975246	-0.105361	-0.102057
0.115476	0.11076	-0.102967	-0.101174
0.113775	0.107554	-0.104087	-0.103395
0.117561	0.107495	-0.103798	-0.0997966
0.111765	0.107507	-0.10419	-0.100851
0.112451	0.102884	-0.102598	-0.103305
0.117803	0.101197	-0.106808	-0.102147
0.111163	0.102315	-0.104021	-0.102951
0.117868	0.108969	-0.104999	-0.101467
0.11344	0.108198	-0.104416	-0.103287
0.109784	0.119415	-0.103031	-0.101279
0.110851	0.0966036	-0.103616	-0.102848
0.122568	0.107073	-0.103047	-0.102822
0.128	0.0952016	-0.103341	-0.103715
0.113839	0.112759	-0.103318	-0.103483
0.11768	0.10758	-0.10472	-0.103275
0.118992	0.102624	-0.103166	-0.101576
0.10409	0.0961634	-0.099791	-0.104957
0.11013	0.107021	-0.103113	-0.103609
0.11261	0.105921	-0.108127	-0.101255
0.103765	0.106284	-0.105053	-0.101325
0.123238	0.0990817	-0.103266	-0.101686
0.112207	0.104517	-0.103637	-0.10199
0.121177	0.10536	-0.102545	-0.101498
0.12084	0.104694	-0.104999	-0.10302
0.125479	0.112826	-0.1024	-0.104079
0.106306	0.111958	-0.105647	-0.101443
0.116661	0.106047	-0.103601	-0.102961
0.117602	0.106575	-0.104393	-0.103623
0.106274	0.108903	-0.102786	-0.103015
0.117147	0.101143	-0.104822	-0.103822
0.114388	0.0954075	-0.101967	-0.102234
0.108535	0.0976315	-0.104741	-0.100283
0.113631	0.113784	-0.104254	-0.101865
0.122102	0.108796	-0.102887	-0.102616
0.111961	0.111917	-0.101014	-0.100562
0.124578	0.105201	-0.102799	-0.102802
0.121089	0.103593	-0.104917	-0.102826
0.107565	0.106825	-0.105173	-0.100592
0.114199	0.10363	-0.103635	-0.103382
0.113784	0.0999329	-0.102885	-0.100792
0.113764	0.124364	-0.105651	-0.103089
0.124172	0.115717	-0.102479	-0.102538
0.119423	0.10857	-0.101589	-0.0998444
0.11841	0.104253	-0.103074	-0.102711
0.114599	0.104458	-0.104572	-0.101886
0.121811	0.105954	-0.103796	-0.101611
0.107682	0.121481	-0.10365	-0.102795
0.107963	0.104044	-0.103662	-0.102131
0.111116	0.106946	-0.103155	-0.102935
0.117367	0.112409	-0.105564	-0.101932
0.110919	0.0949624	-0.104843	-0.104367
0.108003	0.104177	-0.103973	-0.102603
0.118318	0.100459	-0.104549	-0.100304
0.112738	0.109527	-0.103916	-0.100458
0.118347	0.104728	-0.101252	-0.0994044
0.117577	0.0996469	-0.103493	-0.101479
0.112792	0.104099	-0.105285	-0.102164
0.113412	0.11014	-0.101961	-0.101789
0.107292	0.107357	-0.104032	-0.105262
0.115068	0.107915	-0.102959	-0.0997072
0.110116	0.103473	-0.102654	-0.101951
0.114957	0.10652	-0.104341	-0.10107
0.115245	0.114332	-0.101294	-0.101239
0.113393	0.100155	-0.102856	-0.102291
0.109319	0.109345	-0.104251	-0.102107
0.113652	0.105852	-0.105376	-0.103358
0.109207	0.117796	-0.102842	-0.1005
0.118386	0.0935323	-0.104037	-0.101149
0.119529	0.107791	-0.103467	-0.102717
0.106185	0.104228	-0.101906	-0.101226
0.12291	0.104293	-0.10553	-0.102077
0.117247	0.107095	-0.103567	-0.10225
0.110962	0.100718	-0.103762	-0.102661
0.107165	0.107871	-0.105506	-0.100012
0.123392	0.10479	-0.101876	-0.103227
0.110626	0.114293	-0.103444	-0.102291
0.120869	0.1046	-0.101156	-0.100472
0.116151	0.103959	-0.10287	-0.10517
0.108226	0.105027	-0.10516	-0.101508
0.124965	0.100649	-0.101042	-0.102921
0.113336	0.105758	-0.103678	-0.102823
0.106539	0.104433	-0.102292	-0.102526
0.124158	0.114291	-0.10266	-0.102014
0.113505	0.107278	-0.103592	-0.101143
0.109227	0.105547	-0.104232	-0.103959
0.109695	0.109707	-0.104312	-0.10366
0.112996	0.108388	-0.104047	-0.103013
0.115667	0.0881865	-0.105272	-0.103306
0.114659	0.108131	-0.103816	-0.103074
0.109941	0.107033	-0.104788	-0.104145
0.121063	0.10607	-0.10475	-0.102958
0.112512	0.111509	-0.104307	-0.102397
0.11838	0.106162	-0.103563	-0.10217
0.110909	0.109952	-0.106399	-0.100863
0.112682	0.0988546	-0.104756	-0.102439
0.118461	0.104583	-0.102222	-0.104017
0.106246	0.0982321	-0.102972	-0.102213
0.114513	0.112571	-0.103203	-0.0991666
0.105504	0.103263	-0.104701	-0.103119
0.124403	0.10702	-0.103163	-0.101334
0.119411	0.114075	-0.106544	-0.101125
0.125914	0.109927	-0.103456	-0.102506
0.122044	0.104473	-0.102643	-0.103979
0.107499	0.107268	-0.103113	-0.102883
0.102774	0.103862	-0.102953	-0.102505
0.120229	0.106029	-0.105687	-0.100762
0.117164	0.103783	-0.105308	-0.102059
0.107413	0.108505	-0.102741	-0.102784
0.111794	0.106273	-0.103976	-0.1002
0.117546	0.112758	-0.104069	-0.104153
0.111683	0.0977867	-0.102753	-0.100753
0.115733	0.0991721	-0.102625	-0.102329
0.107329	0.104632	-0.104144	-0.102435
0.125696	0.107827	-0.104021	-0.10204
0.111899	0.104236	-0.104889	-0.101064
0.111064	0.0972488	-0.103236	-0.101573
0.1178	0.111143	-0.101908	-0.103637
0.117961	0.106879	-0.104995	-0.101975
0.10906	0.110293	-0.103189	-0.103649
0.1116	0.119985	-0.102257	-0.100938
0.114646	0.110466	-0.105325	-0.101136
0.106257	0.107901	-0.105526	-0.101407
0.123214	0.0997844	-0.103628	-0.103303
0.11003	0.105598	-0.105199	-0.10286
0.11873	0.101162	-0.102972	-0.103545
