Vm1_35b_samp	Vm1_29b_samp	Vm1_24b_samp
-0.0477794	-0.0552233	-0.0619562
-0.0478207	-0.0552766	-0.061956
-0.0478443	-0.0552421	-0.0619532
-0.0478568	-0.0551668	-0.0618967
-0.0478152	-0.0551876	-0.0618946
-0.0477874	-0.0552109	-0.061887
-0.0478062	-0.0551343	-0.061883
-0.0477899	-0.05517	-0.0618866
-0.0478299	-0.0551153	-0.0618885
-0.0478648	-0.0551442	-0.0618978
-0.0478899	-0.0552173	-0.0618486
-0.0479073	-0.0551934	-0.0618496
-0.0479833	-0.0551849	-0.0618534
-0.0479615	-0.0552259	-0.0618714
-0.0479807	-0.0552035	-0.0619045
-0.0480514	-0.055192	-0.0618777
-0.0481109	-0.0551976	-0.0618365
-0.0481492	-0.0551939	-0.0617982
-0.0481595	-0.0551089	-0.0617758
-0.0481647	-0.0550769	-0.0617628
-0.0482288	-0.0551016	-0.0617499
-0.0482762	-0.0550653	-0.0617046
-0.0482452	-0.0550161	-0.0617392
-0.0482741	-0.055059	-0.061743
-0.0483194	-0.05504	-0.0616746
-0.0483862	-0.0549918	-0.0616767
-0.0484288	-0.0549871	-0.061658
-0.048475	-0.0550183	-0.0617169
-0.048515	-0.0550368	-0.0616868
-0.0485696	-0.055034	-0.0616697
-0.0486376	-0.0550784	-0.0616715
-0.0487253	-0.0550238	-0.0617034
-0.048764	-0.0549862	-0.0617292
-0.0488368	-0.0550084	-0.0616671
-0.0488717	-0.0550174	-0.0616414
-0.0489175	-0.0550489	-0.0616678
-0.0489259	-0.0550445	-0.0616505
-0.0489454	-0.0550522	-0.0616704
-0.048975	-0.0550479	-0.061693
-0.0490521	-0.0550083	-0.0616652
-0.0490189	-0.0550057	-0.0616511
-0.0489866	-0.0550381	-0.0616128
-0.0490457	-0.0550591	-0.0616385
-0.0491416	-0.0550726	-0.0616636
-0.0491861	-0.0550655	-0.0616572
-0.0491343	-0.0550396	-0.0617071
-0.0491209	-0.0550064	-0.0617822
-0.0491781	-0.0550016	-0.0617843
-0.0492253	-0.0550276	-0.0618362
-0.0492482	-0.0549751	-0.0618326
-0.0492938	-0.05501	-0.061948
-0.0493461	-0.0551167	-0.0619321
-0.0493691	-0.0550884	-0.0618954
-0.0493978	-0.0550438	-0.061988
-0.0493717	-0.0550727	-0.0620072
-0.0493321	-0.0550547	-0.0619499
-0.0493461	-0.0550992	-0.0619775
-0.0494022	-0.0551368	-0.0619577
-0.0495312	-0.0551159	-0.0619426
-0.0495644	-0.0551369	-0.0619791
-0.0494971	-0.0550738	-0.0619387
-0.0495807	-0.0550624	-0.0619329
-0.0495625	-0.0551607	-0.0619764
-0.0495742	-0.0550783	-0.0619905
-0.0495729	-0.055068	-0.0619531
-0.0496225	-0.0551116	-0.0620326
-0.04962	-0.0551233	-0.0620763
-0.0496182	-0.0551976	-0.0620596
-0.0497169	-0.0552109	-0.062091
-0.0496746	-0.055218	-0.0620756
-0.0496947	-0.0552063	-0.0620907
-0.0497139	-0.0552313	-0.0620377
-0.0496995	-0.055238	-0.0620507
-0.0497225	-0.0552865	-0.0620754
-0.0497397	-0.0552676	-0.0621008
-0.0497232	-0.0552585	-0.0621354
-0.0497206	-0.0553048	-0.0620902
-0.0497389	-0.0553332	-0.0620351
-0.0497584	-0.0553379	-0.0621179
-0.0497421	-0.0553457	-0.0621267
-0.0497603	-0.0554229	-0.0621479
-0.0498346	-0.0553862	-0.0620749
-0.0498339	-0.0554197	-0.062069
-0.0498401	-0.0554352	-0.0620771
-0.0498104	-0.0554524	-0.0620478
-0.0497962	-0.0554696	-0.0620633
-0.0498652	-0.0554187	-0.0620938
-0.0498936	-0.0554541	-0.0621144
-0.0499003	-0.05544	-0.0621177
-0.0499923	-0.0554739	-0.0621172
-0.0500235	-0.0554743	-0.0621304
-0.049995	-0.0554831	-0.0620706
-0.0500126	-0.0554653	-0.0619839
-0.050029	-0.0554292	-0.0620169
-0.0500387	-0.0554591	-0.0620456
-0.0499942	-0.0554864	-0.0620105
-0.0499941	-0.0555012	-0.0620007
-0.0499586	-0.0555115	-0.0620261
-0.0499681	-0.0554752	-0.0620523
-0.0500193	-0.0555067	-0.062006
-0.0499318	-0.0555052	-0.0619537
-0.0499576	-0.055462	-0.0619579
-0.0498973	-0.0554394	-0.0619943
-0.0498696	-0.0554024	-0.0619578
-0.0498867	-0.0553884	-0.061905
-0.0499212	-0.0554413	-0.0618363
-0.0499002	-0.0553968	-0.0618394
-0.0498902	-0.055387	-0.0617888
-0.0498124	-0.055426	-0.0618259
-0.0497711	-0.055384	-0.0618362
-0.0497502	-0.0554685	-0.0618717
-0.0497445	-0.0554847	-0.0619267
-0.049678	-0.0554922	-0.0618994
-0.0496198	-0.0554512	-0.0619142
-0.049632	-0.0554776	-0.0618872
-0.0496519	-0.055448	-0.061902
-0.0495731	-0.0554795	-0.0618961
-0.0494913	-0.0555384	-0.0619159
-0.0494972	-0.0555434	-0.0619187
-0.0494748	-0.0555374	-0.0618853
-0.0494931	-0.0555719	-0.0618127
-0.0494766	-0.0555737	-0.0617785
-0.0494163	-0.0555998	-0.0617864
-0.0494275	-0.0556251	-0.0618813
-0.0494812	-0.055624	-0.0618623
-0.0494694	-0.0556445	-0.0618549
-0.0494024	-0.0556026	-0.0618736
-0.0493858	-0.0555905	-0.0619271
-0.0493708	-0.0556195	-0.0619373
-0.0494232	-0.0556494	-0.0619238
-0.0494327	-0.0557129	-0.0619486
-0.0494721	-0.0557106	-0.0619862
-0.0494961	-0.0557219	-0.0619946
-0.0494683	-0.0556388	-0.0620009
-0.0494964	-0.0556523	-0.0620188
-0.0494647	-0.0557056	-0.0620448
-0.0494584	-0.0556727	-0.0620576
-0.0494912	-0.0556212	-0.0620643
-0.0494788	-0.055592	-0.0620089
-0.0493987	-0.055567	-0.0619929
-0.0494003	-0.0555692	-0.0620201
-0.0494201	-0.0555887	-0.0621061
-0.0493733	-0.0555623	-0.0620666
-0.0493764	-0.0555253	-0.0620623
-0.0493405	-0.0555166	-0.0621357
-0.0493049	-0.0554608	-0.0621126
-0.0493483	-0.0554306	-0.062192
-0.0493352	-0.0554663	-0.0621878
-0.0493179	-0.0554944	-0.062179
-0.0493208	-0.0554452	-0.0622352
-0.0492558	-0.0554702	-0.0622375
-0.0492089	-0.0554546	-0.0622659
-0.0491617	-0.0554292	-0.0622016
-0.0490805	-0.0554547	-0.0621946
-0.0490709	-0.0554201	-0.06227
-0.0490729	-0.0554429	-0.062276
-0.04902	-0.0554644	-0.0622909
-0.0489803	-0.0554282	-0.0623463
-0.0489491	-0.055437	-0.0623307
-0.0490246	-0.0554403	-0.0623189
-0.0490389	-0.0553661	-0.0623657
-0.0490945	-0.0553804	-0.0623568
-0.0491053	-0.0553295	-0.0623892
-0.049124	-0.0553437	-0.0623828
-0.0491237	-0.0552923	-0.0624194
-0.0492062	-0.0552852	-0.0624711
-0.04925	-0.0553252	-0.062448
-0.0493054	-0.0553184	-0.0625128
-0.0492905	-0.0553148	-0.0624985
-0.0493524	-0.0553584	-0.0625107
-0.0493927	-0.0553026	-0.0625648
-0.0493892	-0.05527	-0.0625507
-0.0494091	-0.0552852	-0.0625899
-0.0494173	-0.0551927	-0.0625714
-0.0493929	-0.0552185	-0.062603
-0.0494078	-0.055177	-0.0626324
-0.0493965	-0.0552382	-0.0625751
-0.0494182	-0.0552453	-0.0625523
-0.0494104	-0.0552425	-0.0625536
-0.0494251	-0.0552665	-0.0626103
-0.0494082	-0.0552722	-0.0625411
-0.0493614	-0.0553028	-0.062548
-0.0493893	-0.0552827	-0.0625554
-0.0493466	-0.0552975	-0.0625074
-0.0492905	-0.0552655	-0.0625067
-0.0492813	-0.0552299	-0.0625575
-0.0492657	-0.0552263	-0.0625644
-0.0491896	-0.0552592	-0.0625676
-0.0491869	-0.0552488	-0.0626323
-0.0491342	-0.0551954	-0.0626903
-0.0491094	-0.0552151	-0.062728
-0.0490775	-0.0552213	-0.0627218
-0.0490661	-0.055211	-0.0627077
-0.0490091	-0.0552097	-0.0627291
-0.0490037	-0.0551811	-0.062697
-0.048978	-0.055163	-0.0627263
-0.0489597	-0.0551607	-0.0627361
-0.0489217	-0.0551662	-0.0627567
-0.0489649	-0.0551691	-0.0627688
-0.0489581	-0.0552017	-0.062736
-0.048898	-0.0552444	-0.0626993
-0.0488229	-0.0552025	-0.0627015
-0.0488247	-0.0552543	-0.0627309
-0.0489235	-0.0552251	-0.0627409
-0.0489681	-0.0552383	-0.0627411
-0.048926	-0.0552779	-0.0626922
-0.0488817	-0.0552701	-0.0627639
-0.0488762	-0.0552809	-0.0627536
-0.0488595	-0.0553619	-0.062694
-0.0488506	-0.0553977	-0.062673
-0.0488378	-0.0554173	-0.0626452
-0.0488792	-0.0553986	-0.0626623
-0.0489132	-0.0554058	-0.0626461
-0.0489055	-0.0553841	-0.0625967
-0.0488816	-0.0553854	-0.0626181
-0.0488505	-0.05543	-0.0626724
-0.0488374	-0.0554866	-0.0626543
-0.0488268	-0.0554654	-0.0626388
-0.0488682	-0.0555564	-0.0626793
-0.048847	-0.0556037	-0.0626886
-0.0488302	-0.0555588	-0.0626336
-0.0489024	-0.0555579	-0.0626194
-0.0489106	-0.0556294	-0.0626445
-0.0488665	-0.0556056	-0.0625758
-0.0488372	-0.0556279	-0.0625415
-0.0487959	-0.0556785	-0.062571
-0.0487998	-0.0557208	-0.0625293
-0.0488126	-0.0557845	-0.0624669
-0.0487843	-0.0558314	-0.0624595
-0.048784	-0.0558658	-0.06248
-0.0487874	-0.055854	-0.0624327
-0.0487631	-0.05589	-0.0624535
-0.0487753	-0.0558681	-0.0625441
-0.0487967	-0.0559016	-0.0625532
-0.0487954	-0.0558725	-0.0625245
-0.0487408	-0.0559001	-0.0624754
-0.0487173	-0.055898	-0.0624417
-0.0486787	-0.0559333	-0.0624052
-0.0486984	-0.05592	-0.0624128
-0.048692	-0.055973	-0.0624259
-0.0486788	-0.0559298	-0.0624373
-0.048651	-0.0559392	-0.062425
-0.0486635	-0.0559922	-0.0624319
-0.0486072	-0.0559823	-0.0624218
-0.0486027	-0.0559466	-0.0623857
-0.0485962	-0.0560357	-0.0623459
-0.0485787	-0.0560831	-0.0623239
-0.0485559	-0.0559897	-0.0622608
-0.0485136	-0.0560488	-0.0622915
-0.0484713	-0.0560266	-0.0622358
-0.0483222	-0.0560109	-0.0621825
-0.0473907	-0.0560426	-0.0621741
-0.0450592	-0.0560062	-0.0621583
-0.0397419	-0.0560408	-0.0621364
-0.0318422	-0.0560436	-0.0620863
-0.0239799	-0.0560768	-0.0620634
-0.0175315	-0.0561307	-0.0620175
-0.0129485	-0.0560788	-0.062006
-0.0102368	-0.056124	-0.0619285
-0.00902321	-0.0562228	-0.0618369
-0.00919703	-0.0562623	-0.061831
-0.0105301	-0.0563341	-0.0617169
-0.0129093	-0.0563512	-0.0617564
-0.016167	-0.0563838	-0.0616794
-0.0198825	-0.0564617	-0.0616794
-0.0236024	-0.0564427	-0.061618
-0.0270876	-0.0564355	-0.0615592
-0.0303007	-0.0564742	-0.0615763
-0.033088	-0.0565199	-0.0615357
-0.0353493	-0.0566055	-0.0614224
-0.0373102	-0.0566093	-0.0613787
-0.0389434	-0.0565725	-0.061381
-0.0402669	-0.0565936	-0.0614136
-0.0413341	-0.0566252	-0.0614474
-0.0422917	-0.0566066	-0.0614327
-0.043009	-0.0566424	-0.0614036
-0.0436026	-0.0566202	-0.0613775
-0.0439958	-0.0566825	-0.0613712
-0.0443708	-0.0567134	-0.0613936
-0.0446615	-0.0566859	-0.0614315
-0.0449073	-0.0567584	-0.0614856
-0.0450618	-0.0568377	-0.061463
-0.0451078	-0.0568375	-0.0613931
-0.0452492	-0.0567729	-0.0613836
-0.0452431	-0.0567221	-0.0614057
-0.0452706	-0.0567395	-0.0613216
-0.045291	-0.0567278	-0.0612556
-0.0452552	-0.056728	-0.0612664
-0.0452675	-0.0567135	-0.0612259
-0.0452537	-0.0567444	-0.0612214
-0.0451995	-0.0567452	-0.0611886
-0.0451615	-0.0567428	-0.0611804
-0.0451294	-0.0567522	-0.0612264
-0.045101	-0.0567776	-0.0612278
-0.0450258	-0.0567155	-0.0612038
-0.0449941	-0.0566774	-0.0612134
-0.0449351	-0.0566796	-0.0612084
-0.0448966	-0.0567908	-0.0612516
-0.0448323	-0.0567529	-0.0611428
-0.0448345	-0.0567266	-0.0611759
-0.0448012	-0.0568568	-0.0612111
-0.0446973	-0.0568471	-0.0612323
-0.0446221	-0.0570775	-0.0611942
-0.0439875	-0.0548647	-0.0612404
-0.0425343	-0.0540416	-0.0612491
-0.0397564	-0.0542642	-0.0612603
-0.0345737	-0.0542048	-0.0612546
-0.0276207	-0.0541831	-0.0612952
-0.0210528	-0.0542115	-0.0613054
-0.0156571	-0.0542002	-0.0613357
-0.0118	-0.0541679	-0.0613553
-0.00940249	-0.0541553	-0.0613944
-0.00824383	-0.054157	-0.061399
-0.00801396	-0.0541461	-0.0614079
-0.00855736	-0.0541512	-0.0613956
-0.00970687	-0.0541728	-0.0614177
-0.0114829	-0.054097	-0.0614316
-0.0136524	-0.0541834	-0.0614555
-0.0162483	-0.0541315	-0.0614709
-0.0190584	-0.0540178	-0.0614562
-0.0218287	-0.0540272	-0.0614371
-0.0244895	-0.0540555	-0.0615365
-0.0269146	-0.0540849	-0.0615547
-0.029108	-0.0539807	-0.0615205
-0.0310107	-0.0539851	-0.0615391
-0.032675	-0.0540393	-0.0615068
-0.0340468	-0.0540265	-0.0615201
-0.0352281	-0.0540069	-0.0614969
-0.0362704	-0.0540031	-0.061486
-0.0371273	-0.054044	-0.0614653
-0.0378451	-0.0540174	-0.0614325
-0.0384594	-0.0540396	-0.0613986
-0.0389504	-0.0540294	-0.0613791
-0.0393974	-0.0540149	-0.0613941
-0.0397983	-0.0539798	-0.0614701
-0.0401193	-0.053978	-0.061469
-0.0403957	-0.0540177	-0.0614888
-0.0406448	-0.0540401	-0.061437
-0.0408302	-0.0540631	-0.0613793
-0.0410392	-0.0540655	-0.0613565
-0.0412337	-0.0541482	-0.0613739
-0.0413788	-0.0542044	-0.0613693
-0.0415551	-0.0541709	-0.0613734
-0.0416426	-0.0541909	-0.0613849
-0.0416574	-0.054219	-0.0613873
-0.0417691	-0.0542189	-0.0613654
-0.041826	-0.0542411	-0.0613446
-0.0418195	-0.0543089	-0.0613453
-0.0418698	-0.0542541	-0.0613463
-0.0419942	-0.0542746	-0.0613871
-0.0420421	-0.0542421	-0.06138
-0.0419979	-0.0542098	-0.061302
-0.042012	-0.0542395	-0.0613101
-0.0420488	-0.0542758	-0.0613829
-0.0420323	-0.0542373	-0.0614092
-0.0420151	-0.0541846	-0.0613976
-0.0420024	-0.0542464	-0.0613949
-0.0419956	-0.0542384	-0.0614023
-0.0420122	-0.0542364	-0.0613723
-0.0419959	-0.0542615	-0.0613388
-0.0420088	-0.0543025	-0.0613572
-0.0420636	-0.0542197	-0.0613964
-0.0419701	-0.0542464	-0.0613447
-0.0420266	-0.0542218	-0.061405
-0.0419817	-0.0542566	-0.0614336
-0.0418949	-0.0542852	-0.0615286
-0.0415838	-0.0542342	-0.0615112
-0.0406073	-0.0541992	-0.0615105
-0.038959	-0.0542431	-0.0615606
-0.0359826	-0.0542964	-0.0615045
-0.030955	-0.0543384	-0.0615514
-0.0248073	-0.0543273	-0.0615904
-0.0190322	-0.0543662	-0.0615324
-0.0144433	-0.0543234	-0.0614967
-0.0110825	-0.0542885	-0.0614799
-0.00881091	-0.0543289	-0.0615405
-0.0075646	-0.0542474	-0.0615198
-0.00708092	-0.0541905	-0.0614946
-0.00723269	-0.0542036	-0.0615123
-0.00787453	-0.0542354	-0.0615276
-0.00897255	-0.0542335	-0.0615042
-0.0103945	-0.0542777	-0.0614751
-0.0120164	-0.0543607	-0.0615149
-0.0139285	-0.0542894	-0.0615358
-0.0160682	-0.0542927	-0.0615751
-0.0182865	-0.0543216	-0.0615638
-0.0204484	-0.0543039	-0.0616066
-0.0225376	-0.054297	-0.0616335
-0.0245459	-0.0543733	-0.0616896
-0.0262642	-0.0543456	-0.0617209
-0.0278039	-0.0543566	-0.0616503
-0.0291047	-0.0543839	-0.0616405
-0.0302787	-0.0543107	-0.0616352
-0.0312958	-0.0543647	-0.061631
-0.0322229	-0.0542709	-0.0615449
-0.0330402	-0.0542414	-0.0615765
-0.0336673	-0.0542034	-0.0615709
-0.0342481	-0.0542398	-0.0615999
-0.0347947	-0.0541836	-0.0616246
-0.035228	-0.0541672	-0.0616519
-0.0356366	-0.0541567	-0.0616237
-0.0360082	-0.054118	-0.0616099
-0.0363115	-0.0541159	-0.0615757
-0.0366587	-0.054118	-0.0615859
-0.0369194	-0.0541179	-0.0615854
-0.0372041	-0.0541811	-0.0615999
-0.0374358	-0.054123	-0.0616099
-0.0376477	-0.0540654	-0.0615559
-0.0378927	-0.0541301	-0.061563
-0.0380686	-0.0541507	-0.0615943
-0.0383511	-0.0540943	-0.0615415
-0.0385716	-0.0540548	-0.0615427
-0.0387175	-0.0540956	-0.0614676
-0.0388875	-0.0541133	-0.0614268
-0.0390482	-0.0541234	-0.0614161
-0.0392375	-0.0541627	-0.0614183
-0.0393726	-0.054152	-0.0614076
-0.0395597	-0.0541536	-0.0614242
-0.0397864	-0.0541519	-0.0613845
-0.0399335	-0.0541024	-0.061351
-0.0400579	-0.0541775	-0.061374
-0.0402516	-0.0541258	-0.0613275
-0.0403468	-0.0541318	-0.0613335
-0.0404654	-0.0541752	-0.0613687
-0.0405761	-0.0541653	-0.0613794
-0.0406496	-0.0542184	-0.0613061
-0.0407761	-0.0542245	-0.0612613
-0.0409216	-0.0542164	-0.0612945
-0.0410371	-0.0542832	-0.0612577
-0.0411307	-0.0543039	-0.0613186
-0.0411774	-0.0542109	-0.0613441
-0.0413162	-0.0542089	-0.0612144
-0.0414315	-0.054259	-0.0611715
-0.0415649	-0.0542745	-0.0611796
-0.0416839	-0.0543202	-0.06124
-0.041698	-0.0543263	-0.0612847
-0.0417848	-0.0543856	-0.0612842
-0.0418599	-0.0543271	-0.0613425
-0.0419032	-0.054306	-0.0614115
-0.0419334	-0.0542502	-0.0614396
-0.0420012	-0.0542577	-0.0615114
-0.0420715	-0.0542601	-0.0615148
-0.0421827	-0.05428	-0.0615175
-0.0422569	-0.054287	-0.0614965
-0.0423856	-0.0543064	-0.0615036
-0.0424457	-0.0542507	-0.0615162
-0.0425101	-0.054201	-0.0614916
-0.0426034	-0.0541616	-0.0615133
-0.0426651	-0.0541662	-0.0615082
-0.0427517	-0.0541624	-0.0614388
-0.042759	-0.054202	-0.061407
-0.0428423	-0.0541917	-0.0614365
-0.0428654	-0.0542062	-0.0614883
-0.0428781	-0.0542733	-0.0614816
-0.0429898	-0.0543042	-0.0614643
-0.0430149	-0.0542816	-0.0614841
-0.0431845	-0.0543156	-0.0614959
-0.0432439	-0.0543436	-0.061473
-0.0433285	-0.0544149	-0.0614485
-0.0433862	-0.0543608	-0.0615106
-0.0434982	-0.0543764	-0.0614681
-0.043621	-0.0543843	-0.0613868
-0.0435756	-0.0543423	-0.0613981
-0.0435936	-0.0542988	-0.0613956
-0.0436648	-0.0542593	-0.0613833
-0.0436013	-0.054251	-0.0614268
-0.0436021	-0.0542414	-0.0614196
-0.0436777	-0.0542165	-0.0614235
-0.0436736	-0.0542543	-0.0614181
-0.0436575	-0.0542512	-0.0614137
-0.0436739	-0.0542869	-0.06148
-0.0437022	-0.0543277	-0.0614783
-0.043788	-0.0543003	-0.0614433
-0.0437823	-0.0543069	-0.0615281
-0.0437272	-0.0543029	-0.0615881
-0.0436994	-0.0543209	-0.0615751
-0.0437458	-0.0542757	-0.0616351
-0.0437695	-0.0542529	-0.0616501
-0.0437602	-0.0542429	-0.0616364
-0.0437961	-0.0542566	-0.0616574
-0.0438159	-0.0541664	-0.0616551
-0.0438712	-0.0541422	-0.0616884
-0.0438794	-0.0542496	-0.0617557
-0.0439149	-0.0542508	-0.0617489
-0.0439195	-0.0541941	-0.061705
-0.0439409	-0.0541244	-0.0617315
-0.0439632	-0.0542012	-0.0618103
-0.043993	-0.0542123	-0.0618504
-0.0440514	-0.0541777	-0.0618826
-0.0440855	-0.0541484	-0.0618465
-0.0440603	-0.0541001	-0.0618943
-0.0441128	-0.0540792	-0.0618726
-0.044103	-0.0541246	-0.0618978
-0.0440519	-0.0540707	-0.0618742
-0.0440737	-0.0539932	-0.0618501
-0.0440995	-0.0540431	-0.061856
-0.0440688	-0.0540195	-0.061866
-0.0440755	-0.0540384	-0.0618233
-0.0440707	-0.0540592	-0.0618163
-0.044154	-0.0540734	-0.0618233
-0.0441575	-0.0540178	-0.0618128
-0.044188	-0.0540562	-0.0617778
-0.0442295	-0.0540628	-0.0617243
-0.0442719	-0.0540068	-0.0616886
-0.0443064	-0.0539931	-0.0616898
-0.044374	-0.0540155	-0.0617083
-0.044406	-0.0539496	-0.0617239
-0.0444181	-0.0539909	-0.0617163
-0.0444449	-0.0539626	-0.0616517
-0.0444931	-0.0539876	-0.0616279
-0.0444752	-0.0539735	-0.0616293
-0.0444827	-0.0538532	-0.0616587
-0.0445252	-0.0538538	-0.0616781
-0.0445401	-0.0538313	-0.0616548
-0.0445515	-0.0538214	-0.0616345
-0.0445436	-0.0537574	-0.0616859
-0.04456	-0.05375	-0.0617014
-0.0445098	-0.0537127	-0.0617182
-0.0445029	-0.0536282	-0.0617056
-0.0444514	-0.0535745	-0.0617403
-0.04445	-0.0535938	-0.0617461
-0.0444008	-0.0535507	-0.0616143
-0.044345	-0.0535239	-0.0616593
-0.0443422	-0.053533	-0.061655
-0.0442901	-0.0535236	-0.0615851
-0.0442448	-0.0535502	-0.0615059
-0.0442353	-0.0534855	-0.0614847
-0.0442393	-0.0534191	-0.0614476
-0.0442183	-0.0534112	-0.0614182
-0.0440992	-0.0534525	-0.0614267
-0.0437954	-0.0534053	-0.0613951
-0.0427473	-0.0533316	-0.0613884
-0.0401748	-0.0532941	-0.0614421
-0.0347425	-0.0533358	-0.0614868
-0.0274502	-0.0533452	-0.0614915
-0.0204003	-0.0532965	-0.0615297
-0.0146313	-0.0533674	-0.0615888
-0.0106153	-0.0533852	-0.0615815
-0.00806354	-0.0533676	-0.0615653
-0.00679021	-0.0534151	-0.0616094
-0.0065997	-0.0534056	-0.0616696
-0.00716012	-0.0534264	-0.0616732
-0.00842891	-0.0534105	-0.0616784
-0.0102992	-0.0534338	-0.0616377
-0.0125677	-0.0534596	-0.0616288
-0.0152379	-0.053453	-0.0616499
-0.0180818	-0.0534548	-0.0616458
-0.0209317	-0.053417	-0.0616364
-0.0235905	-0.0534088	-0.061663
-0.0260654	-0.053407	-0.0616097
-0.0282052	-0.0534105	-0.061631
-0.0301067	-0.0534319	-0.0616594
-0.031791	-0.0534978	-0.0616808
-0.0332041	-0.0535111	-0.0617127
-0.0343824	-0.0535566	-0.0617773
-0.0353804	-0.0536165	-0.0617556
-0.036186	-0.0536598	-0.0617763
-0.0368913	-0.0536544	-0.0618314
-0.037506	-0.053643	-0.0618446
-0.0380766	-0.0537164	-0.0618382
-0.0385242	-0.0537167	-0.0618335
-0.0388527	-0.0537215	-0.06189
-0.0391182	-0.0536908	-0.0618463
-0.0394778	-0.0536415	-0.0618015
-0.0396477	-0.0535924	-0.0619388
-0.0398108	-0.0535513	-0.0619289
-0.0400604	-0.0536133	-0.061982
-0.0402315	-0.0535542	-0.0619394
-0.0403919	-0.0535538	-0.0620373
-0.0405324	-0.0535401	-0.0621224
-0.0406511	-0.0535296	-0.0620434
-0.0407285	-0.0534172	-0.0620766
-0.0408886	-0.0533969	-0.0620651
-0.0409722	-0.0533759	-0.062128
-0.0410961	-0.0533606	-0.0621494
-0.0412231	-0.0533608	-0.0621936
-0.0413472	-0.0533453	-0.0623045
-0.0414403	-0.0533686	-0.0623102
-0.0415715	-0.0533112	-0.0623507
-0.0416526	-0.0532646	-0.0623131
-0.0417409	-0.053244	-0.0623678
-0.0418082	-0.0532674	-0.0623657
-0.0419156	-0.0532088	-0.0623757
-0.0420289	-0.0532045	-0.062377
-0.0420802	-0.0532361	-0.0623176
-0.0421013	-0.0532781	-0.062329
-0.0422385	-0.0532024	-0.0623217
-0.0423528	-0.0531966	-0.0622961
-0.042429	-0.0532154	-0.0622992
-0.0425127	-0.0530987	-0.0623689
-0.0425366	-0.0530936	-0.062365
-0.0426035	-0.0529975	-0.0622766
-0.0427101	-0.0530014	-0.062218
-0.0427819	-0.0529826	-0.0622512
-0.0428185	-0.0529658	-0.0622327
-0.0428673	-0.0529915	-0.0622092
-0.0429239	-0.0529728	-0.0622169
-0.0430022	-0.0530432	-0.0622166
-0.0430549	-0.0530238	-0.0622215
-0.043175	-0.0529941	-0.0622224
-0.0432034	-0.0529939	-0.0622231
-0.0432297	-0.0529725	-0.0621599
-0.0432653	-0.0529882	-0.0620853
-0.0433152	-0.0530102	-0.0621159
-0.0434437	-0.0530289	-0.0621475
-0.0435522	-0.0530174	-0.0621175
-0.0435936	-0.0530015	-0.0621268
-0.0436759	-0.0529927	-0.0621027
-0.0437044	-0.0530407	-0.0621029
-0.0437622	-0.0529999	-0.0621531
-0.0437714	-0.0529992	-0.0620635
-0.0438384	-0.0530212	-0.0621111
-0.0439717	-0.0529843	-0.0620407
-0.043962	-0.0530242	-0.0620148
-0.0439988	-0.0529501	-0.061991
-0.0441108	-0.0529418	-0.0618921
-0.0441877	-0.0529839	-0.0619241
-0.0442518	-0.0529494	-0.0618609
-0.0442966	-0.0529682	-0.0618495
-0.044402	-0.0529854	-0.0617839
-0.0444205	-0.0529648	-0.0618226
-0.0445056	-0.0529595	-0.0618733
-0.0445633	-0.0529829	-0.0618866
-0.0446952	-0.0529644	-0.0618614
-0.04471	-0.052931	-0.0617833
-0.0447104	-0.0529589	-0.0617727
-0.0448029	-0.0530198	-0.061829
-0.0448086	-0.0530654	-0.0618015
-0.0448581	-0.0530681	-0.0618115
-0.0448812	-0.0530519	-0.0618696
-0.0448936	-0.0530364	-0.0618538
-0.0449882	-0.0530366	-0.0618472
-0.0449978	-0.0530216	-0.0618105
-0.045037	-0.0530634	-0.0618238
-0.0450499	-0.0530893	-0.061814
-0.0451289	-0.0531304	-0.0618263
-0.0452437	-0.0530843	-0.0617966
-0.0452665	-0.0531228	-0.0618009
-0.0452466	-0.0531458	-0.0618145
-0.0453613	-0.0531439	-0.061798
-0.0453538	-0.0532071	-0.0617994
-0.0454109	-0.0531848	-0.0617436
-0.0455047	-0.0531755	-0.0617979
-0.0454945	-0.053227	-0.0618398
-0.0455169	-0.053159	-0.0618152
-0.0455711	-0.05317	-0.0618123
-0.0456537	-0.0531676	-0.0617916
-0.045679	-0.053186	-0.0618146
-0.0457441	-0.0532552	-0.0617464
-0.0457883	-0.0533438	-0.0617659
-0.045867	-0.0533336	-0.0618042
-0.0458382	-0.0533702	-0.0618055
-0.0459336	-0.0534308	-0.061815
-0.0460107	-0.0533999	-0.0618048
-0.0460247	-0.053467	-0.0618573
-0.0460874	-0.0534318	-0.0619475
-0.0461085	-0.0534434	-0.061952
-0.046113	-0.0534251	-0.0619095
-0.0461068	-0.0533836	-0.0619352
-0.0460821	-0.0533634	-0.0619486
-0.0461472	-0.0533649	-0.061962
-0.0461101	-0.0533872	-0.0619531
-0.0461525	-0.0533892	-0.0619995
-0.0461998	-0.0534014	-0.062
-0.0462244	-0.0534241	-0.061908
-0.0462109	-0.0533732	-0.0619812
-0.0462632	-0.053429	-0.0619374
-0.0463262	-0.0534221	-0.0619038
-0.0463537	-0.0533985	-0.0619341
-0.0464444	-0.0534085	-0.061933
-0.0464653	-0.0534079	-0.0619198
-0.0464741	-0.0534106	-0.0618985
-0.0464534	-0.0534076	-0.0618781
-0.0464882	-0.0534185	-0.0619672
