lap2_18_samp	lap2_19_samp	lap2_20_samp	lap2_21_samp	lap2_22_samp	cur2_18_samp	cur2_19_samp	cur2_20_samp	cur2_21_samp	cur2_22_samp	rp111
0.333295	0.564736	4.69613	1.43094	3.71435	-0.00136182	-0.00147562	-0.00117845	-0.00117983	-0.00140069	
0.333296	0.564736	4.69954	1.43349	3.71829	-0.0013824	-0.00139794	-0.00148136	-0.00136563	-0.00134854	
0.333297	0.564737	4.70295	1.43603	3.7222	-0.00134711	-0.00113916	-0.00137713	-0.0014351	-0.00138693	
0.333297	0.564757	4.70634	1.43857	3.72611	-0.00109235	-0.00131483	-0.00132456	-0.00117674	-0.00137754	
0.333298	0.56532	4.70974	1.44112	3.73002	-0.00141068	-0.00130712	-0.00140791	-0.0014554	-0.00133989	
0.333298	0.565974	4.71313	1.44369	3.73393	-0.00133814	-0.00135237	-0.0013757	-0.00149692	-0.00127159	
0.333299	0.566627	4.71653	1.44631	3.73784	-0.00136622	-0.00127048	-0.00151184	-0.00129673	-0.00141747	
0.333299	0.56728	4.71992	1.44892	3.74175	-0.00128701	-0.0015627	-0.00127367	-0.00140347	-0.00134802	
0.3333	0.567934	4.72332	1.45154	3.74566	-0.00124243	-0.00143299	-0.00137285	-0.00127943	-0.00121667	
0.3333	0.568587	4.72671	1.45415	3.74957	-0.00129139	-0.00141044	-0.0014096	-0.00143352	-0.0012707	
0.333301	0.56924	4.73011	1.45677	3.75345	-0.00142759	-0.00129802	-0.00139096	-0.00140192	-0.00111831	
0.333302	0.569894	4.7335	1.45938	3.75732	-0.00144193	-0.00132566	-0.00139835	-0.00138016	-0.00136347	
0.333302	0.570547	4.73689	1.462	3.76119	-0.00118248	-0.00135222	-0.00108563	-0.00139072	-0.00128697	
0.333303	0.571201	4.74027	1.46462	3.76505	-0.00128265	-0.00116584	-0.00114593	-0.00126171	-0.00135261	
0.333303	0.571854	4.74366	1.46723	3.76892	-0.00146306	-0.00130972	-0.00127416	-0.001393	-0.0013671	
0.333303	0.572507	4.74705	1.46985	3.77279	-0.00132793	-0.00132148	-0.00143772	-0.00147426	-0.00134343	
0.333304	0.573161	4.75043	1.47246	3.77666	-0.00106225	-0.00120128	-0.00115143	-0.00126338	-0.00132957	
0.333305	0.573814	4.75382	1.47509	3.78052	-0.00116985	-0.00133942	-0.00118062	-0.00140604	-0.00156858	
0.333305	0.574468	4.7572	1.47775	3.78437	-0.00143232	-0.00120197	-0.00122413	-0.00143264	-0.00140249	
0.333305	0.575121	4.76059	1.48041	3.78819	-0.00129483	-0.00131344	-0.00118934	-0.00145515	-0.00138386	
0.333306	0.575775	4.76397	1.48307	3.792	-0.00144091	-0.00124213	-0.00125177	-0.00116931	-0.00146572	
0.333306	0.576428	4.76735	1.48573	3.79582	-0.00146566	-0.00142167	-0.00116987	-0.00121833	-0.00134849	
0.333307	0.577081	4.77071	1.48839	3.79963	-0.0013164	-0.00143088	-0.00131852	-0.00128617	-0.00156333	
0.333307	0.577735	4.77407	1.49104	3.80345	-0.00113875	-0.00117853	-0.0013357	-0.0012833	-0.00103802	
0.333308	0.578388	4.77743	1.4937	3.80726	-0.00130942	-0.00134318	-0.00139792	-0.0013451	-0.00140902	
0.333308	0.579042	4.78079	1.49636	3.81108	-0.00126076	-0.00122586	-0.00127653	-0.0014077	-0.00137789	
0.333309	0.579695	4.78415	1.49902	3.81489	-0.00128916	-0.00127549	-0.00122041	-0.00120107	-0.00148755	
0.333309	0.580348	4.78751	1.50168	3.81864	-0.00133196	-0.00128489	-0.00150216	-0.0014096	-0.00128882	
0.33331	0.581002	4.79087	1.50434	3.82238	-0.00129978	-0.00104858	-0.00150107	-0.00129761	-0.00137687	
0.33331	0.581655	4.79424	1.50702	3.82611	-0.0013644	-0.00135777	-0.00134706	-0.00132788	-0.00118671	
0.333311	0.582308	4.7976	1.50972	3.82984	-0.00127174	-0.00134375	-0.00116045	-0.00133806	-0.0013416	
0.333311	0.582962	4.80098	1.51243	3.83358	-0.00140631	-0.00110905	-0.00147439	-0.00153284	-0.00128377	
0.333312	0.583615	4.80437	1.51513	3.83731	-0.00144185	-0.00128559	-0.0013112	-0.00135616	-0.00127915	
0.333312	0.584269	4.80775	1.51784	3.84104	-0.00137154	-0.00130414	-0.00130506	-0.00145743	-0.00130734	
0.333313	0.584922	4.81114	1.52054	3.84478	-0.00148843	-0.00126763	-0.00124993	-0.00128681	-0.001458	
0.333313	0.585575	4.81453	1.52324	3.84851	-0.00131817	-0.0011719	-0.0012757	-0.00112583	-0.00138872	
0.333314	0.586229	4.81791	1.52595	3.85218	-0.00116098	-0.00121393	-0.00137854	-0.00129563	-0.00128405	
0.333314	0.586882	4.8213	1.52865	3.85584	-0.00133401	-0.0013379	-0.00118627	-0.00126109	-0.00121563	
0.333315	0.587536	4.82468	1.53136	3.85951	-0.0014968	-0.00139733	-0.0011393	-0.00133271	-0.00118421	
0.333315	0.588189	4.82807	1.53406	3.86318	-0.00132325	-0.00126895	-0.0014255	-0.00127801	-0.00125372	
0.333316	0.588842	4.83147	1.53676	3.86684	-0.00128656	-0.00119171	-0.00133548	-0.0012576	-0.00135086	
0.333316	0.589496	4.83487	1.53948	3.87051	-0.00133406	-0.0013945	-0.00138281	-0.00131801	-0.00127871	
0.333317	0.590154	4.83827	1.54221	3.87418	-0.00150409	-0.0014619	-0.00136066	-0.00130409	-0.00107811	
0.333317	0.59095	4.84168	1.54493	3.87784	-0.00145388	-0.00128011	-0.00133056	-0.00135232	-0.00139249	
0.333318	0.591769	4.84508	1.54765	3.8815	-0.00138447	-0.00132549	-0.00148184	-0.00125633	-0.00146286	
0.333318	0.592587	4.84849	1.55037	3.88514	-0.00119608	-0.00127338	-0.00134403	-0.00132284	-0.00131198	
0.333319	0.593407	4.85189	1.5531	3.88878	-0.00121074	-0.00129665	-0.00148908	-0.00125547	-0.0012482	
0.333319	0.594226	4.8553	1.55582	3.89242	-0.001352	-0.00145907	-0.00120829	-0.00129637	-0.00131046	
0.33332	0.595044	4.8587	1.55854	3.89606	-0.001331	-0.00132669	-0.00136646	-0.00124262	-0.00153979	
0.33332	0.595864	4.86211	1.56126	3.89969	-0.000985867	-0.00139926	-0.00140243	-0.00114619	-0.00128252	
0.333321	0.596683	4.86554	1.56399	3.90333	-0.00126392	-0.0013842	-0.00134868	-0.00140428	-0.00132485	
0.333321	0.597502	4.86896	1.56671	3.90697	-0.00140742	-0.00142852	-0.00121832	-0.00137384	-0.000896168	
0.333322	0.598321	4.87238	1.56944	3.91061	-0.00153791	-0.00131009	-0.00139746	-0.00107905	-0.00139356	
0.333322	0.59914	4.87581	1.57217	3.91426	-0.00154546	-0.00144123	-0.00143465	-0.00142773	-0.00142825	
0.333323	0.599959	4.87923	1.57491	3.91792	-0.00136122	-0.00150182	-0.00133107	-0.00136513	-0.0013825	
0.333323	0.600778	4.88266	1.57764	3.92157	-0.00131443	-0.00141178	-0.00131282	-0.00121196	-0.00140753	
0.333324	0.601597	4.88608	1.58038	3.92523	-0.00142415	-0.00130367	-0.0014873	-0.00126394	-0.0014712	
0.333325	0.602416	4.8895	1.58311	3.92889	-0.00136424	-0.00106787	-0.00110728	-0.00146866	-0.00135795	
0.333325	0.603235	4.89293	1.58585	3.93254	-0.00144502	-0.00132164	-0.0013293	-0.00136917	-0.00118078	
0.333326	0.604054	4.89637	1.58859	3.9362	-0.00143697	-0.00130071	-0.00149568	-0.00150882	-0.00109815	
0.333326	0.604873	4.89981	1.59132	3.93986	-0.00123972	-0.00151777	-0.00121291	-0.00117937	-0.00145317	
0.333327	0.605692	4.90325	1.59406	3.94353	-0.00131323	-0.00132537	-0.00138832	-0.00127278	-0.00119518	
0.333327	0.606511	4.9067	1.59679	3.94732	-0.00133692	-0.00129133	-0.0013891	-0.00120456	-0.00131498	
0.333328	0.60733	4.91014	1.59953	3.95111	-0.00138519	-0.00114554	-0.00125017	-0.00138092	-0.00121384	
0.333328	0.608149	4.91358	1.60234	3.9549	-0.0012285	-0.00146914	-0.00126786	-0.00152356	-0.00146747	
0.333329	0.608968	4.91703	1.60517	3.95869	-0.0013751	-0.00165282	-0.00144883	-0.00118373	-0.00128032	
0.333329	0.609787	4.92047	1.608	3.96249	-0.00139272	-0.00137938	-0.00122744	-0.00119055	-0.00102433	
0.33333	0.610606	4.92391	1.61082	3.96628	-0.00129242	-0.00132564	-0.00129216	-0.0013337	-0.00126937	
0.33333	0.611425	4.92735	1.61365	3.97007	-0.00145324	-0.00146927	-0.0012141	-0.00138281	-0.0012986	
0.333331	0.612244	4.93078	1.61647	3.97386	-0.00112647	-0.00135596	-0.00122164	-0.0012999	-0.0013691	
0.333331	0.613063	4.93421	1.6193	3.97776	-0.00123392	-0.00130378	-0.00142371	-0.00120658	-0.00129669	
0.333332	0.613883	4.93765	1.62212	3.98167	-0.00148068	-0.00137315	-0.00124143	-0.00115507	-0.00136519	
0.333332	0.614701	4.94108	1.62495	3.98558	-0.00131826	-0.00124314	-0.00123882	-0.00111162	-0.00129543	
0.333333	0.61552	4.94451	1.62777	3.98949	-0.00119073	-0.00137017	-0.00129001	-0.0014455	-0.00127627	
0.333333	0.61634	4.94795	1.6306	3.9934	-0.00144035	-0.001359	-0.0013846	-0.00146838	-0.00148363	
0.333334	0.617159	4.95138	1.63346	3.99731	-0.00148364	-0.00138931	-0.00120396	-0.00112273	-0.00125413	
0.333334	0.617977	4.95481	1.63634	4.00122	-0.00109098	-0.0015116	-0.00129275	-0.00139111	-0.00138041	
0.333335	0.618797	4.95823	1.63921	4.00513	-0.00132096	-0.00143659	-0.00122166	-0.00132936	-0.00118753	
0.333335	0.619616	4.96161	1.64209	4.009	-0.00118869	-0.00118822	-0.00121427	-0.00138188	-0.00137267	
0.333336	0.620435	4.96498	1.64496	4.01284	-0.00140796	-0.00161139	-0.00139447	-0.00124862	-0.0014256	
0.333336	0.621282	4.96836	1.64784	4.01669	-0.0014057	-0.00144993	-0.00110336	-0.00129475	-0.00131767	
0.333337	0.622141	4.97173	1.65071	4.02053	-0.00149917	-0.00144224	-0.0013783	-0.00127311	-0.00138457	
0.333337	0.623001	4.97511	1.65359	4.02437	-0.00134167	-0.00138599	-0.00139986	-0.00108834	-0.00127822	
0.333338	0.62386	4.97849	1.65646	4.02822	-0.00134914	-0.00126902	-0.00121385	-0.00153091	-0.00102274	
0.333339	0.624719	4.98186	1.65934	4.03206	-0.00118186	-0.00115785	-0.00131014	-0.00130732	-0.00123877	
0.333339	0.625579	4.98524	1.66221	4.0359	-0.00139603	-0.00145434	-0.00144335	-0.00138616	-0.00132765	
0.33334	0.626438	4.98862	1.6651	4.03973	-0.00131512	-0.00135954	-0.00134864	-0.00127185	-0.00125982	
0.33334	0.627297	4.99194	1.668	4.0435	-0.00142998	-0.00148912	-0.0013476	-0.00145835	-0.00139194	
0.333341	0.628157	4.99522	1.67089	4.04727	-0.00144217	-0.00132653	-0.00154742	-0.00133704	-0.00127275	
0.333341	0.629016	4.9985	1.67379	4.05104	-0.0013108	-0.00120418	-0.00130768	-0.00134649	-0.00145286	
0.333342	0.629875	5.00178	1.67668	4.0548	-0.00136649	-0.00119037	-0.00140049	-0.00130778	-0.00124455	
0.333342	0.630734	5.00506	1.67958	4.05857	-0.00124478	-0.00138554	-0.00135244	-0.00120264	-0.00134321	
0.333343	0.631594	5.00834	1.68248	4.06234	-0.00142219	-0.00110046	-0.00154377	-0.00109351	-0.00135082	
0.333344	0.632453	5.01162	1.68537	4.0661	-0.00142271	-0.00125631	-0.00123586	-0.00125171	-0.00130524	
0.333344	0.633313	5.0149	1.68827	4.06987	-0.0012303	-0.00156007	-0.00147137	-0.00131212	-0.00125034	
0.333344	0.634172	5.01818	1.69116	4.07363	-0.00113174	-0.00136168	-0.00123948	-0.00130187	-0.00123271	
0.333345	0.635032	5.02146	1.69406	4.07737	-0.00130081	-0.00135776	-0.00117167	-0.00127441	-0.00129718	
0.333345	0.635891	5.0247	1.69697	4.08112	-0.00123358	-0.00119647	-0.00137171	-0.0013629	-0.00131931	
0.333346	0.63675	5.02792	1.69989	4.08487	-0.00131364	-0.00137644	-0.00115804	-0.00138037	-0.00114225	
0.333347	0.63761	5.03113	1.70281	4.08862	-0.0012985	-0.00124742	-0.001387	-0.00124576	-0.0015192	
0.333347	0.638469	5.03435	1.70573	4.09237	-0.00145747	-0.00129886	-0.0013557	-0.00122246	-0.00127741	
0.333348	0.639328	5.03756	1.70865	4.09611	-0.00129967	-0.00134908	-0.0012536	-0.00137542	-0.00115554	
0.333348	0.640188	5.04077	1.71158	4.09986	-0.001262	-0.0012685	-0.00143671	-0.001567	-0.00135801	
0.333349	0.641047	5.04399	1.7145	4.10361	-0.00108695	-0.00144279	-0.0011807	-0.001433	-0.00130035	
0.333349	0.641906	5.0472	1.71742	4.10733	-0.00145494	-0.00143918	-0.00130133	-0.00128809	-0.00117232	
0.33335	0.642766	5.05042	1.72034	4.11105	-0.00125372	-0.00121904	-0.00126097	-0.00126683	-0.00134049	
0.33335	0.643625	5.05363	1.72326	4.11477	-0.00129249	-0.00139579	-0.00133653	-0.00137962	-0.00119841	
0.333351	0.644547	5.05683	1.72618	4.11849	-0.00129555	-0.00124113	-0.00132693	-0.00100404	-0.00118666	
0.333351	0.645705	5.06003	1.72914	4.12221	-0.00119527	-0.00136318	-0.00141582	-0.0012518	-0.00138072	
0.333352	0.646867	5.06322	1.73211	4.12592	-0.00111291	-0.00135199	-0.00116786	-0.00138792	-0.000753667	
0.333352	0.648029	5.06642	1.73507	4.12964	-0.00140538	-0.00148472	-0.00127663	-0.00135484	-0.00136937	
0.333353	0.649192	5.06961	1.73803	4.13336	-0.00123707	-0.00135532	-0.00129599	-0.00132894	-0.00122213	
0.333353	0.650354	5.07281	1.741	4.13707	-0.00131135	-0.00119556	-0.00141052	-0.00132206	-0.00116723	
0.333354	0.651516	5.076	1.74396	4.14075	-0.00123571	-0.00140738	-0.00131863	-0.00126635	-0.00129203	
0.333354	0.652678	5.0792	1.74693	4.14443	-0.00144309	-0.00132227	-0.00105757	-0.00130209	-0.00152571	
0.333355	0.65384	5.08239	1.74989	4.14811	-0.00128786	-0.00139625	-0.00123905	-0.00143805	-0.00131813	
0.333355	0.655002	5.08559	1.75285	4.15179	-0.00139398	-0.00136915	-0.00132209	-0.00141632	-0.00139902	
0.333356	0.656165	5.08877	1.75582	4.15548	-0.0014441	-0.00131019	-0.0013088	-0.00150977	-0.00123193	
0.333356	0.657327	5.09195	1.7588	4.15916	-0.0014113	-0.00127727	-0.00140977	-0.00135009	-0.00116785	
0.333357	0.658489	5.09512	1.76182	4.16284	-0.00133903	-0.00144727	-0.001299	-0.00124008	-0.00131563	
0.333357	0.659651	5.0983	1.76483	4.16652	-0.00122019	-0.0012976	-0.00129669	-0.00137688	-0.00118262	
0.333358	0.660813	5.10147	1.76784	4.17019	-0.00143291	-0.00131376	-0.00121044	-0.00128893	-0.00130713	
0.333358	0.661975	5.10465	1.77086	4.17384	-0.00119208	-0.00134185	-0.00114313	-0.00135411	-0.00130799	
0.333359	0.663137	5.10782	1.77387	4.17749	-0.00131077	-0.00131469	-0.00143345	-0.00137833	-0.00133272	
0.333359	0.6643	5.111	1.77689	4.18114	-0.00103917	-0.00115937	-0.00145855	-0.0012939	-0.00132926	
0.33336	0.665462	5.11418	1.7799	4.1848	-0.00136974	-0.00145739	-0.00153675	-0.00134012	-0.0012671	
0.33336	0.666624	5.11735	1.78291	4.18845	-0.00129087	-0.00124392	-0.00133062	-0.00139447	-0.00139864	
0.333361	0.667786	5.12053	1.78593	4.1921	-0.00147549	-0.00148066	-0.00132862	-0.00132431	-0.00120481	
0.333361	0.668948	5.1237	1.78894	4.19575	-0.0013462	-0.0014345	-0.00124324	-0.00127198	-0.00127778	
0.333362	0.670111	5.12688	1.79194	4.19941	-0.00117588	-0.0012952	-0.00136325	-0.00132983	-0.00119844	
0.333363	0.671273	5.13005	1.79493	4.20304	-0.00145874	-0.00131123	-0.00128966	-0.00120941	-0.00110342	
0.333363	0.672435	5.13323	1.79792	4.20666	-0.00118629	-0.00136406	-0.00144032	-0.00144136	-0.0012943	
0.333364	0.673653	5.13641	1.80091	4.21028	-0.0014451	-0.0012735	-0.00136472	-0.00143057	-0.00132073	
0.333364	0.674943	5.13958	1.8039	4.21391	-0.00125335	-0.00132092	-0.0013119	-0.00118682	-0.00131118	
0.333365	0.676233	5.14276	1.80689	4.21753	-0.0014033	-0.00114436	-0.00141695	-0.00140958	-0.00136874	
0.333365	0.677523	5.14593	1.80988	4.22116	-0.00165412	-0.00120865	-0.00124313	-0.00141523	-0.00134701	
0.333366	0.678812	5.14911	1.81287	4.22478	-0.00118954	-0.00129785	-0.00133498	-0.0013858	-0.00140571	
0.333366	0.680102	5.15231	1.81586	4.2284	-0.00129908	-0.00128674	-0.00133833	-0.00142251	-0.00133424	
0.333367	0.681392	5.15554	1.81885	4.23203	-0.00140803	-0.00133686	-0.00149865	-0.0012441	-0.00151396	
0.333367	0.682682	5.15876	1.82185	4.23565	-0.00127732	-0.0014781	-0.00129464	-0.00112453	-0.00149177	
0.333368	0.683971	5.16198	1.8249	4.23927	-0.00154004	-0.00141945	-0.00116285	-0.00113244	-0.00109639	
0.333368	0.685261	5.16521	1.82794	4.2429	-0.00141524	-0.00137391	-0.00130086	-0.00123338	-0.00135836	
0.333369	0.686551	5.16843	1.83098	4.24652	-0.00138224	-0.00127166	-0.00125388	-0.00158874	-0.00130131	
0.333369	0.687841	5.17165	1.83403	4.25015	-0.00141496	-0.00147474	-0.00138521	-0.00126432	-0.00139472	
0.33337	0.689131	5.17488	1.83707	4.25377	-0.00123527	-0.00151442	-0.00149676	-0.0014413	-0.00146727	
0.33337	0.69042	5.1781	1.84011	4.2574	-0.00128957	-0.00151071	-0.00134536	-0.00135025	-0.00127056	
0.333371	0.69171	5.18133	1.84316	4.26102	-0.00140712	-0.00129097	-0.00137608	-0.00124368	-0.00136637	
0.333371	0.693	5.18465	1.8462	4.26464	-0.00129021	-0.00143289	-0.00140898	-0.00129829	-0.00116358	
0.333372	0.69429	5.18798	1.84925	4.26826	-0.00139628	-0.00120848	-0.00123399	-0.00124211	-0.00133463	
0.333372	0.69558	5.19131	1.85229	4.27187	-0.0013642	-0.00125797	-0.00142755	-0.00136934	-0.00135181	
0.333373	0.696869	5.19463	1.85536	4.27549	-0.00131945	-0.00140348	-0.00133091	-0.00124653	-0.00133476	
0.333373	0.698159	5.19796	1.85843	4.2791	-0.00124528	-0.0014609	-0.0013468	-0.00124316	-0.00153748	
0.333374	0.699449	5.20129	1.86151	4.28271	-0.00123489	-0.00124572	-0.00138397	-0.00132953	-0.0012981	
0.333374	0.700739	5.20462	1.86458	4.28633	-0.00135892	-0.00131088	-0.00132838	-0.00146249	-0.00138121	
0.333375	0.702029	5.20795	1.86765	4.28994	-0.00108056	-0.00132565	-0.00149169	-0.00125165	-0.00140814	
0.333375	0.703319	5.21128	1.87073	4.29356	-0.00117504	-0.00142867	-0.00148542	-0.00144783	-0.00135475	
0.333376	0.704624	5.21466	1.8738	4.29717	-0.00133306	-0.001219	-0.00120407	-0.00128338	-0.00133373	
0.333377	0.705953	5.21809	1.87687	4.3008	-0.00143088	-0.00132269	-0.00139356	-0.00133757	-0.0011676	
0.333377	0.707281	5.22151	1.87994	4.30442	-0.00142355	-0.00110323	-0.00118058	-0.00137883	-0.00111535	
0.333378	0.70861	5.22493	1.88302	4.30805	-0.00127738	-0.00146834	-0.00127256	-0.00140037	-0.00121814	
0.333378	0.709938	5.22836	1.88609	4.31167	-0.00120499	-0.00138374	-0.00137007	-0.0014703	-0.00122695	
0.333379	0.711267	5.23178	1.88915	4.31529	-0.0014371	-0.00114852	-0.00125199	-0.00120886	-0.00144411	
0.333379	0.712596	5.23521	1.89222	4.31892	-0.0013234	-0.00140137	-0.00136086	-0.00132615	-0.00131308	
0.33338	0.713924	5.23863	1.89528	4.32254	-0.00126318	-0.00121026	-0.00144792	-0.00131444	-0.00138006	
0.33338	0.715253	5.24205	1.89834	4.32617	-0.00132587	-0.0012621	-0.00140125	-0.00122809	-0.00122755	
0.333381	0.716582	5.2455	1.90141	4.32978	-0.00127819	-0.00137004	-0.00126793	-0.00126342	-0.00118795	
0.333381	0.717911	5.24898	1.90447	4.33339	-0.00128684	-0.00123551	-0.00128844	-0.00131103	-0.00126816	
0.333382	0.719239	5.25246	1.90753	4.33699	-0.0012616	-0.00133162	-0.00145757	-0.00144358	-0.00135631	
0.333382	0.720568	5.25594	1.9106	4.3406	-0.00118203	-0.00132736	-0.0012824	-0.00141346	-0.0014274	
0.333383	0.721897	5.25943	1.91366	4.3442	-0.00126746	-0.00140627	-0.00146349	-0.00116297	-0.0012679	
0.333383	0.723225	5.26291	1.91673	4.34781	-0.00126705	-0.00122719	-0.00137085	-0.00143426	-0.00138667	
0.333384	0.724554	5.26639	1.9198	4.35141	-0.00121362	-0.00130633	-0.00129333	-0.00135641	-0.00143417	
0.333384	0.725883	5.26987	1.92288	4.35502	-0.00126646	-0.00113329	-0.00123152	-0.00138587	-0.00142817	
0.333385	0.727211	5.27335	1.92595	4.35862	-0.00130669	-0.00121168	-0.00138696	-0.00117113	-0.00118209	
0.333385	0.72854	5.27684	1.92903	4.36223	-0.00143301	-0.00146995	-0.001455	-0.00136502	-0.00141275	
0.333386	0.729869	5.28034	1.9321	4.36585	-0.00136617	-0.00122148	-0.0012743	-0.00118577	-0.00108753	
0.333386	0.731198	5.28384	1.93518	4.36946	-0.00126632	-0.00111625	-0.00146821	-0.00122133	-0.00139415	
0.333387	0.732526	5.28734	1.93825	4.37307	-0.0013308	-0.00141981	-0.00139551	-0.00129641	-0.0011705	
0.333387	0.733855	5.29084	1.94133	4.37669	-0.00109165	-0.00109861	-0.00133412	-0.00113312	-0.00124436	
0.333388	0.735183	5.29434	1.94441	4.3803	-0.00116682	-0.00117767	-0.00142799	-0.00129315	-0.00134622	
0.333388	0.736512	5.29784	1.94748	4.38392	-0.0013331	-0.00126718	-0.00135905	-0.00150121	-0.00116835	
0.333389	0.737841	5.30134	1.95054	4.38753	-0.00119113	-0.0014844	-0.00134804	-0.00115402	-0.00131567	
0.333389	0.739169	5.30484	1.95345	4.39115	-0.0012413	-0.00136362	-0.001461	-0.00140976	-0.0014166	
0.33339	0.740496	5.30834	1.95634	4.39479	-0.00128392	-0.00129836	-0.00106403	-0.00130246	-0.00132787	
0.33339	0.741693	5.31186	1.95923	4.39843	-0.00119127	-0.00135061	-0.00149475	-0.00147348	-0.00126638	
0.333391	0.742849	5.31538	1.96213	4.40207	-0.00144555	-0.00124772	-0.0011982	-0.00135998	-0.00119201	
0.333391	0.744006	5.3189	1.96502	4.40572	-0.00142795	-0.00139998	-0.00134488	-0.00119865	-0.00136858	
0.333392	0.745163	5.32242	1.96791	4.40936	-0.00129145	-0.00146816	-0.00126557	-0.00137972	-0.00121096	
0.333392	0.746319	5.32594	1.9708	4.413	-0.00112011	-0.0013877	-0.00129063	-0.00134395	-0.00119468	
0.333393	0.747476	5.32945	1.97369	4.41664	-0.00133554	-0.00130159	-0.00139321	-0.00108416	-0.00121571	
0.333393	0.748632	5.33297	1.97659	4.42029	-0.00119843	-0.00135635	-0.00123247	-0.00116955	-0.00119991	
0.333394	0.749789	5.33649	1.97948	4.42394	-0.00128007	-0.00131131	-0.0013137	-0.00130531	-0.0011564	
0.333394	0.750945	5.34002	1.98242	4.42764	-0.00125744	-0.00142143	-0.00123298	-0.0013842	-0.001368	
0.333395	0.752102	5.34355	1.98543	4.43134	-0.00128014	-0.00139092	-0.00119084	-0.00131239	-0.00137596	
0.333395	0.753258	5.34709	1.98844	4.43505	-0.00127583	-0.0013285	-0.00132074	-0.00113257	-0.00118885	
0.333396	0.754415	5.35063	1.99145	4.43875	-0.00127789	-0.00139896	-0.00123114	-0.00149062	-0.00141314	
0.333396	0.755571	5.35417	1.99446	4.44245	-0.00119911	-0.00154332	-0.00147751	-0.00142091	-0.0013876	
0.333397	0.756728	5.35771	1.99748	4.44615	-0.00141706	-0.00123366	-0.00138505	-0.00135332	-0.0013416	
0.333397	0.757884	5.36124	2.00049	4.44985	-0.00148563	-0.0012361	-0.00123169	-0.00131135	-0.00134401	
0.333398	0.759041	5.36478	2.0035	4.45355	-0.00142723	-0.00135629	-0.00135355	-0.00143649	-0.00126345	
0.333399	0.760198	5.36832	2.00652	4.45725	-0.00121999	-0.00125212	-0.00146069	-0.00135444	-0.0011762	
0.333399	0.761354	5.37185	2.00953	4.46095	-0.00140538	-0.00136051	-0.00148127	-0.00128433	-0.00138553	
0.333399	0.762511	5.37537	2.01258	4.46465	-0.00137719	-0.00139354	-0.00121843	-0.00145827	-0.00148158	
0.3334	0.763667	5.37887	2.01573	4.46835	-0.00139114	-0.00140384	-0.00132116	-0.00111616	-0.00131733	
0.333401	0.764824	5.38238	2.01888	4.47205	-0.00147684	-0.00120357	-0.00132836	-0.00136851	-0.00120788	
0.333401	0.76598	5.38589	2.02203	4.47575	-0.001394	-0.00151916	-0.00147644	-0.00121081	-0.00127085	
0.333401	0.767137	5.3894	2.02519	4.47945	-0.0011686	-0.0013154	-0.00140108	-0.0012658	-0.00128513	
0.333402	0.768293	5.39291	2.02834	4.48315	-0.00112527	-0.00137485	-0.00119391	-0.00129281	-0.00137718	
0.333403	0.76945	5.39642	2.03149	4.48685	-0.00125302	-0.00143164	-0.00128607	-0.00145266	-0.00126847	
0.333403	0.770606	5.39993	2.03464	4.49052	-0.001248	-0.00144667	-0.00117018	-0.00128808	-0.00133082	
0.333404	0.771763	5.40344	2.03779	4.49418	-0.0014406	-0.00128509	-0.00139242	-0.00126182	-0.00114888	
0.333404	0.772919	5.40691	2.04094	4.49784	-0.00128618	-0.00130964	-0.00141122	-0.00134815	-0.00154219	
0.333404	0.774076	5.41038	2.0441	4.5015	-0.00145317	-0.00137662	-0.0011899	-0.00125129	-0.00112661	
0.333405	0.775232	5.41385	2.04728	4.50516	-0.00134593	-0.00150615	-0.00122412	-0.00132866	-0.00125929	
0.333405	0.776389	5.41732	2.05046	4.50883	-0.00147974	-0.00142587	-0.00129109	-0.00128572	-0.00130012	
0.333406	0.777546	5.42079	2.05364	4.51249	-0.00129371	-0.00126523	-0.00151615	-0.00127846	-0.00136096	
0.333406	0.778702	5.42426	2.05682	4.51615	-0.00134543	-0.00131773	-0.00124443	-0.00121785	-0.00118196	
0.333407	0.779859	5.42773	2.06001	4.51981	-0.00102822	-0.00135473	-0.0012385	-0.00120172	-0.00138404	
0.333407	0.781016	5.4312	2.06319	4.52339	-0.00117098	-0.00123802	-0.00135622	-0.00128547	-0.00127819	
0.333408	0.782172	5.43467	2.06637	4.52697	-0.00138581	-0.00126287	-0.00131241	-0.00126652	-0.00124557	
0.333408	0.783247	5.43815	2.06955	4.53055	-0.00139712	-0.00127166	-0.0014009	-0.00152934	-0.00108661	
0.333408	0.784124	5.44163	2.07273	4.53412	-0.00128385	-0.00148606	-0.00121984	-0.0012558	-0.00114932	
0.333409	0.785	5.44511	2.07594	4.5377	-0.00133175	-0.00146081	-0.00130232	-0.00113965	-0.00119616	
0.33341	0.785876	5.44859	2.0792	4.54128	-0.00135956	-0.00129379	-0.00132668	-0.00126302	-0.00125423	
0.33341	0.786751	5.45207	2.08246	4.54485	-0.0014063	-0.00131603	-0.00133764	-0.0013272	-0.00135245	
0.333411	0.787627	5.45555	2.08573	4.54843	-0.00142193	-0.00146044	-0.001365	-0.00120608	-0.00128917	
0.333411	0.788503	5.45903	2.08899	4.552	-0.00130131	-0.00133807	-0.00142136	-0.00146444	-0.00136631	
0.333412	0.789379	5.46251	2.09225	4.55549	-0.00137937	-0.00150376	-0.00138599	-0.00127504	-0.00113609	
