lap3_13_samp	lap3_14_samp	lap3_15_samp	lap3_16_samp	lap3_17_samp	cur3_13_samp	cur3_14_samp	cur3_15_samp	cur3_16_samp	cur3_17_samp	rp111
0.0432245	0.0752529	0.0865917	0.0753794	0.0559792	0.00034375	0.000342254	0.000336735	0.00060946	0.000635691	0.00349753
0.0462655	0.0794941	0.0914545	0.0793548	0.0590546	0.000340683	0.000242066	0.000329312	0.000536704	0.000486961	0.00421414
0.0493067	0.0837354	0.0963172	0.0833302	0.0621105	0.000370597	0.000499942	0.000401171	0.000299533	0.000538078	0.00478089
0.0523477	0.0879766	0.10118	0.0873056	0.0651663	0.00041734	0.000312967	0.00046855	0.000464928	0.000384496	0.00507573
0.0553888	0.0922181	0.106043	0.091281	0.0682222	0.000486326	0.000220919	0.000415596	0.000437775	0.000530175	0.00558856
0.0584308	0.0964593	0.110905	0.0952564	0.071278	0.000388719	0.0004445	0.000370508	9.55275e-05	0.000239527	0.00590943
0.0615786	0.100701	0.115768	0.098538	0.0743339	0.0003675	0.000411969	0.000315455	0.00053881	0.000222169	0.00643529
0.0647588	0.104942	0.120631	0.100909	0.0773898	0.000318902	0.000367296	0.000396916	0.00038022	0.000560392	0.00694362
0.0679391	0.109178	0.125494	0.103279	0.0804457	0.000380939	0.000338744	0.000453917	0.000364718	0.000454516	0.00763313
0.0711193	0.113412	0.130357	0.10565	0.0835015	0.00048558	0.000487243	0.000417576	0.000390308	9.78879e-05	0.00870397
0.0742995	0.117646	0.135219	0.10802	0.0865574	0.000286587	0.000426233	0.000493072	0.000496389	0.000460691	0.00916197
0.0774796	0.121881	0.140088	0.110391	0.089613	0.00057265	0.000536976	0.000402906	0.000571895	0.000441535	0.00932634
0.0806598	0.126115	0.144969	0.112761	0.0926494	0.000335929	0.00036979	0.000466062	0.000509118	0.000515696	0.00897656
0.08384	0.13035	0.149849	0.115132	0.0956791	0.000406679	0.000472835	0.000137764	0.0004795	0.000584519	0.00893993
0.0870202	0.134584	0.15473	0.117502	0.0987087	0.000493432	0.000425571	0.000268032	0.000452776	0.000293568	0.00990649
0.0902143	0.13881	0.15961	0.120611	0.101738	0.000421028	0.000502152	0.00055525	0.000455268	0.00041662	0.00920344
0.0935067	0.143	0.16449	0.124231	0.104768	0.000434206	0.00049341	0.000390205	0.000474013	0.000340301	0.00859348
0.0968035	0.14719	0.169371	0.12785	0.107797	0.000397511	0.000380533	0.000237021	0.000348289	0.000525956	0.00903071
0.1001	0.15138	0.174274	0.131469	0.110827	0.000356473	0.000337339	0.000402981	0.000233754	0.000504748	0.00984187
0.103397	0.155571	0.179181	0.135089	0.113856	0.000416655	0.000309804	0.00046732	0.000476158	0.000378637	0.0105091
0.106694	0.159761	0.184088	0.138708	0.116886	0.000287814	0.000279036	0.000483872	0.000502763	0.00030782	0.00958919
0.109991	0.163951	0.188996	0.142328	0.119915	0.000460479	0.000244215	0.00045074	0.000377445	0.000427577	0.00884838
0.113288	0.168141	0.193903	0.145948	0.122942	0.000430304	0.000521339	0.000274499	0.000385136	0.000436738	0.00866532
0.116584	0.172332	0.19881	0.149594	0.125912	0.000493483	0.000501565	0.000510724	0.000546328	0.000374782	0.00864679
0.119881	0.176525	0.203783	0.153375	0.128875	0.000410354	0.000512057	0.0003358	0.000476566	0.000318124	0.00854003
0.123241	0.180717	0.208823	0.157158	0.131839	0.00040176	0.000389402	0.000488654	0.000463103	0.000487912	0.00813782
0.126634	0.184909	0.213863	0.160942	0.134802	0.000429281	0.000330016	0.000373473	0.000324875	0.000229247	0.0069697
0.130028	0.189102	0.218903	0.164726	0.137765	0.000335091	0.000590227	0.000410134	0.000423264	0.000474728	0.00588935
0.133421	0.193294	0.223944	0.16851	0.140729	0.00035916	0.000392498	0.000397635	0.000406729	0.000348526	0.0053996
0.136815	0.197487	0.228984	0.172294	0.143692	0.000376538	0.000605657	0.000452587	0.000590729	0.000331934	0.0053318
0.140208	0.201678	0.234018	0.176078	0.146656	0.000325554	0.000417132	0.000415044	0.000320896	0.000541513	0.00490889
0.143602	0.205851	0.23901	0.179862	0.149619	0.000631539	0.000374072	0.000338573	0.00047436	0.000453153	0.00443359
0.146995	0.210022	0.244	0.183617	0.152582	0.000361146	0.000278828	0.000421681	0.000518475	0.000304613	0.004435
0.150389	0.214192	0.24899	0.187353	0.155543	0.000267873	0.000541178	0.000432421	0.00044237	0.000330587	0.00440387
0.153835	0.218362	0.25398	0.191089	0.158481	0.000320418	0.000657703	0.000321546	0.000568692	0.000545615	0.00339002
0.157332	0.222532	0.25897	0.194825	0.161418	0.00029134	0.000372101	0.000415534	0.000445677	0.000552558	0.00301378
0.16083	0.226703	0.263973	0.19856	0.164355	0.0007282	0.00050296	0.000488285	0.000499013	0.000307821	0.00205207
0.164328	0.230873	0.269169	0.202296	0.167292	0.00041012	0.000434845	0.000385807	0.000387202	0.000538001	0.00217614
0.167825	0.235038	0.274384	0.206032	0.170229	0.000403136	0.00026247	0.000313062	0.000322735	0.000354764	0.00261382
0.171323	0.239186	0.279598	0.209768	0.173166	0.000458351	0.00048369	0.000316674	0.000340529	0.000505839	0.00279775
0.17482	0.243333	0.284813	0.213502	0.176104	0.000376432	0.00036168	0.000497453	0.000476946	0.000463568	0.00236607
0.178318	0.247479	0.290027	0.217208	0.179041	0.000450245	0.000335708	0.000505621	0.000453972	0.000418673	0.00222104
0.181816	0.251626	0.295242	0.220912	0.181978	0.000420378	0.000466278	0.000194116	0.000589733	0.000358962	0.00215009
0.1854	0.255773	0.300364	0.224615	0.184915	0.00041552	0.000410735	0.000384283	0.000614135	0.000460066	0.00203668
0.189023	0.25992	0.305443	0.228319	0.187848	0.00036077	0.000471621	0.000330995	0.000362391	0.000526706	0.00201399
0.192645	0.264067	0.310521	0.232022	0.190746	0.000492267	0.000485796	0.000345223	0.000545574	0.00047152	0.00171127
0.196268	0.268207	0.3156	0.235726	0.193641	0.000360353	0.000326235	0.000349177	0.00041894	0.000373977	0.00146312
0.199891	0.272339	0.320679	0.239429	0.196537	0.000521919	0.000500638	0.000486698	0.000276665	0.000479502	0.00155326
0.203514	0.27647	0.325758	0.243133	0.199432	0.000439658	0.000460956	0.000285281	0.000652646	0.000421862	0.00161274
0.207136	0.280602	0.330886	0.246826	0.202328	0.000460908	0.000441427	0.000115632	0.000317382	0.00042904	0.00147975
0.210759	0.284734	0.336063	0.250491	0.205223	0.000371594	0.000275781	0.000673062	0.000333197	0.00032364	0.00142005
0.214449	0.288866	0.34124	0.254155	0.208118	0.000254937	0.000524234	0.000296625	0.000395515	0.000547781	0.00161921
0.218273	0.292998	0.346418	0.25782	0.211014	0.000465011	0.000422018	0.000491717	0.000415619	0.00043096	0.00150172
0.222096	0.297129	0.351595	0.261484	0.213909	0.000508577	0.000366829	0.000600078	0.000357867	0.000429401	0.00145292
0.22592	0.301226	0.356772	0.265148	0.216804	0.000370868	0.000560329	0.000399182	0.000419155	0.000416315	0.00109103
0.229744	0.305301	0.36199	0.268812	0.2197	0.000353627	0.000479799	0.000327408	0.000327105	0.000481472	0.000689995
0.233567	0.309375	0.36726	0.272477	0.22255	0.00046575	0.00055095	0.00043317	0.000401157	0.000344549	0.000308197
0.237391	0.31345	0.37253	0.276141	0.225384	0.000463775	0.00037659	0.000473028	0.000368235	0.00058794	0.000386413
0.241214	0.317525	0.377799	0.279801	0.228218	0.000446688	0.000468695	0.000199168	0.000469137	0.000384913	0.000713106
0.245118	0.3216	0.383069	0.283457	0.231052	0.000324157	0.000457347	0.000420299	0.000481345	0.000297018	0.000725098
0.249145	0.325675	0.388339	0.287112	0.233886	0.000461843	0.00067166	0.00031818	0.000286101	0.00050542	0.000464413
0.253172	0.32975	0.393621	0.290768	0.23672	0.000448456	0.000510584	0.000188363	0.000599532	0.000394465	0.00021733
0.2572	0.333779	0.398922	0.294424	0.239554	0.000393773	0.0005384	0.000319506	0.000624632	0.000494055	0.000108555
0.261227	0.337783	0.404223	0.29808	0.242388	0.000484828	0.000407563	0.000524155	0.000273215	0.000508603	0.000209656
0.265255	0.341786	0.409524	0.301736	0.245222	0.000265059	0.000414826	0.000432215	0.000598293	0.000260257	0.000329856
0.269282	0.34579	0.414825	0.305392	0.248056	0.000380232	0.000390757	0.000498184	0.000257654	0.000390053	0.000401117
0.273313	0.349793	0.420125	0.309047	0.25089	0.000322121	0.000308836	0.000328378	0.000382902	0.000417661	0.000548355
0.277512	0.353797	0.425466	0.31271	0.253739	0.000273286	0.000501566	0.000426222	0.000434071	0.000594845	0.00073494
0.281746	0.357801	0.430849	0.316374	0.256599	0.000338662	0.000318277	0.000392868	0.000626256	0.000520079	0.000934582
0.285981	0.361804	0.436232	0.320038	0.25946	0.000516816	0.000346324	0.000453638	0.000394402	0.00060242	0.000881687
0.290215	0.365774	0.441616	0.323703	0.26232	0.000393165	0.000536783	0.000437312	0.000421539	0.000479276	0.000987969
0.29445	0.369712	0.446999	0.327367	0.265181	0.000313144	0.000419541	0.000494465	0.000506258	0.000202831	0.00108642
0.298684	0.373651	0.452382	0.331031	0.268041	0.000357221	0.000495001	0.000496372	0.000445937	0.000499087	0.0012369
0.302919	0.377589	0.457725	0.334695	0.270901	0.000524439	0.00041306	0.000399809	0.000377972	0.000473265	0.00106755
0.307198	0.381528	0.463019	0.33836	0.273762	0.000454581	0.000395369	0.000351376	0.000399935	0.000457531	0.000894319
0.311528	0.385466	0.468313	0.342024	0.276622	0.000479561	0.000424973	0.000339896	0.000395734	0.000285871	0.00148573
0.315859	0.389405	0.473607	0.34569	0.279483	0.000393698	0.000357206	0.000485056	0.000340145	0.000296128	0.0012789
0.320189	0.393343	0.478901	0.349355	0.282343	0.000463496	0.000520281	0.000416682	0.000476384	0.000502136	0.0013469
0.32452	0.397266	0.484195	0.353021	0.285247	0.000501496	0.000488864	0.000487234	0.000465134	0.000214907	0.00166273
0.328851	0.401151	0.489478	0.356686	0.288174	0.000487024	0.000461202	0.000280804	0.000482223	0.000405209	0.00192596
0.333181	0.405036	0.494744	0.360352	0.291102	0.000301654	0.000558073	0.000296742	0.000180393	0.000384541	0.00197808
0.337545	0.408921	0.50001	0.364017	0.29403	0.000473396	0.000596855	0.000338765	0.000367868	0.00029878	0.00159726
0.341991	0.412806	0.505276	0.367683	0.296957	0.000402047	0.000537407	0.000293284	0.000448033	0.00054325	
0.346437	0.416691	0.510541	0.371348	0.299884	0.00043957	0.000539028	0.000391524	0.000355269	0.000557213	
0.350884	0.420576	0.515807	0.375069	0.302812	0.000402802	0.00041866	0.000211254	0.000308735	0.000532059	
0.35533	0.424461	0.521064	0.378835	0.30574	0.00041307	0.000391135	0.000281056	0.000318548	0.000342739	
0.359777	0.428346	0.526296	0.382601	0.308667	0.000622007	0.000349711	0.000335816	0.000365179	0.000438915	
0.364223	0.432235	0.531528	0.386366	0.311595	0.000393202	0.000433609	0.000494128	0.000380313	0.000496613	
0.368667	0.436123	0.536759	0.390132	0.314523	0.000455534	0.000380641	0.00037091	0.000283788	0.000316757	
0.372995	0.440012	0.541991	0.393898	0.317478	0.00056306	0.000528153	0.000401085	0.000514753	0.000384863	
0.377297	0.443901	0.547223	0.397664	0.320439	0.000449322	0.000357906	0.000497014	0.000456855	0.000482755	
0.3816	0.44779	0.552464	0.401429	0.3234	0.000415618	0.000430542	0.000407502	0.000471601	0.000307792	
0.385903	0.451679	0.55774	0.405282	0.326361	0.000367602	0.000322565	0.000529552	0.000384	0.000527992	
0.390206	0.455567	0.563016	0.409231	0.329322	0.000494855	0.000504882	0.000509326	0.000570949	0.000377329	
0.394509	0.459456	0.568292	0.413181	0.332284	0.000349303	0.000474447	0.000424101	0.000506901	0.000461534	
0.398811	0.463291	0.573569	0.417131	0.335245	0.000214622	0.000329306	0.000234607	0.000289568	0.000498461	
0.403148	0.467102	0.578845	0.421081	0.338206	0.000387178	0.000535242	0.00049837	0.000445199	0.0004275	
0.407514	0.470913	0.584129	0.425031	0.341167	0.000423372	0.00045893	0.00025108	0.000481857	0.000512693	
0.41188	0.474723	0.589444	0.428981	0.344128	0.000272426	0.000400816	0.000436793	0.000550979	0.000482008	
0.416246	0.478534	0.59476	0.432932	0.347093	0.00036772	0.000481171	0.00041985	0.000316241	0.000478409	
0.420612	0.482345	0.600075	0.437033	0.350075	0.000320286	0.000409985	0.000281493	0.00041756	0.000335574	
0.424978	0.486155	0.60539	0.441182	0.353058	0.00044593	0.000384362	0.000343195	0.000302192	0.000450259	
0.429344	0.489966	0.610706	0.445331	0.356041	0.000348038	0.000526434	0.000365153	0.000369014	0.000377008	
0.433706	0.493766	0.61601	0.44948	0.359024	0.00035228	0.000517488	0.000330454	0.000437995	0.000406141	
0.438051	0.497514	0.621182	0.453629	0.362007	0.000443944	0.000530879	0.000423845	0.000566316	0.000596875	
0.442397	0.501261	0.626342	0.457778	0.36499	0.000398144	0.000590527	0.000336969	0.000316126	0.000535699	
0.446742	0.505008	0.631503	0.461927	0.367973	0.000572979	0.000454421	0.00045677	0.000560415	0.00034879	
0.451087	0.508754	0.636664	0.466124	0.370956	0.000440383	0.000410393	0.000495019	0.000389461	0.0003899	
0.455432	0.512501	0.641825	0.470419	0.373939	0.000388007	0.000569794	0.00030764	0.000447446	0.00044074	
0.459777	0.516248	0.646985	0.474715	0.376922	0.000566122	0.00043051	0.000415227	0.00048155	0.000547927	
0.464122	0.519994	0.652149	0.47901	0.379925	0.000384142	0.000454851	0.000409069	0.000428868	0.000477213	
0.468374	0.523741	0.657313	0.483306	0.382945	0.000324478	0.000416202	0.000423812	0.000427227	0.000340267	
0.472489	0.527458	0.662477	0.487601	0.385966	0.000460904	0.000467102	0.000485033	0.000361466	0.000447253	
0.476603	0.531142	0.667641	0.491897	0.388986	0.000378441	0.00039333	0.000377292	0.000545315	0.000468239	
0.480718	0.534827	0.672805	0.496194	0.392006	0.000321206	0.000547857	0.000538984	0.000471414	0.000402441	
0.484833	0.538511	0.677969	0.500523	0.395026	0.000215842	0.00031075	0.000305124	0.00043592	0.000456145	
0.488947	0.542196	0.683103	0.504856	0.398047	0.000289137	0.000518513	0.000509591	0.000421271	0.000388309	
0.493062	0.545881	0.688214	0.50919	0.401067	0.000491586	0.00048405	0.000350983	0.000409927	0.000520751	
0.497179	0.549565	0.693326	0.513523	0.404087	0.000504062	0.000420175	0.00049174	0.000297295	0.000411972	
0.501388	0.55325	0.698437	0.517856	0.407107	0.000373492	0.000373158	0.000398225	0.000444801	0.000366222	
0.505618	0.556934	0.703548	0.522189	0.410137	0.00039997	0.00036013	0.000502424	0.000313039	0.00052852	
0.509848	0.560583	0.708659	0.526522	0.413209	0.000522389	0.000467441	0.000427541	0.000378821	0.000447804	
0.514077	0.564214	0.71375	0.530881	0.416283	0.000432743	0.000325727	0.000323134	0.000475159	0.000487531	
0.518307	0.567845	0.718763	0.535255	0.419356	0.000280021	0.000184124	0.000520519	0.000544157	0.000502711	
0.522537	0.571476	0.723775	0.539628	0.42243	0.000457268	0.000474841	0.000530076	0.000321597	0.00051544	
0.526766	0.575107	0.728787	0.544001	0.425504	0.000410193	0.000535903	0.000359929	0.000502119	0.000207299	
0.531074	0.578738	0.733798	0.548375	0.428577	0.000366994	0.000520985	0.000282852	0.000402209	0.00039447	
0.535447	0.582368	0.73881	0.552748	0.431651	0.000287455	0.000503843	0.000440363	0.000300937	0.000296861	
0.53982	0.585999	0.743821	0.557122	0.434725	0.000371468	0.000285783	0.000423508	0.000349565	0.000421376	
0.544194	0.58963	0.748809	0.561482	0.437798	0.00052351	0.000503047	0.000476981	0.000616118	0.00039425	
0.548567	0.593225	0.75379	0.565678	0.440872	0.000487181	0.000370068	0.000464938	0.000537609	0.000396199	
0.552941	0.596807	0.758771	0.569859	0.443949	0.000368445	0.000488896	0.000366691	0.00049269	0.000399507	
0.557314	0.600389	0.763752	0.574041	0.447027	0.000385714	0.000329902	0.000258274	0.000234829	0.000453204	
0.561716	0.603971	0.768733	0.578222	0.450106	0.00023381	0.000240109	0.000390499	0.000348047	0.000429487	
0.566167	0.607554	0.773713	0.582404	0.453184	0.000409605	0.000530757	0.000439094	0.000319604	0.000471579	
0.570618	0.611136	0.7788	0.586585	0.456263	0.000614929	0.000307107	0.000555046	0.000551027	0.000542701	
0.575069	0.614718	0.783961	0.590766	0.459341	0.000472119	0.000306903	0.000391315	0.000379624	0.000356984	
0.579521	0.6183	0.789121	0.594947	0.462419	0.000431743	0.000529732	0.000273774	0.000510434	0.000310874	
0.583972	0.621882	0.794282	0.599127	0.465497	0.000513723	0.000449687	0.000553438	0.000393779	0.000500926	
0.588423	0.625407	0.799443	0.603306	0.468576	0.000315887	0.000366148	0.000437425	0.000401275	0.00032137	
0.592927	0.628884	0.804603	0.607486	0.471654	0.00039292	0.000356627	0.000424253	0.000391007	0.000573786	
0.597513	0.63236	0.809762	0.611665	0.474724	0.000448753	0.000536989	0.00061545	0.000324926	0.000356703	
0.602099	0.635836	0.814563	0.615845	0.477772	0.000413685	0.000380492	0.000324193	0.000622954	0.000443276	
0.606685	0.639312	0.819235	0.620024	0.48082	0.000267614	0.000207643	0.00027135	0.000430099	0.000386955	
0.611271	0.642789	0.823907	0.624204	0.483868	0.000391698	0.000439772	0.000364959	0.000514855	0.000351429	
0.615858	0.646265	0.828579	0.628417	0.486916	0.000389831	0.000517524	0.000428798	0.000303535	0.00047709	
0.620444	0.649741	0.833251	0.632641	0.489964	0.000521537	0.000353018	0.000515266	0.000465266	0.000483182	
0.625044	0.653217	0.837923	0.636864	0.493013	0.000405344	0.000374704	0.000227233	0.000489705	0.000351811	
0.629659	0.656709	0.842595	0.641088	0.496061	0.000262759	0.000270468	0.000336774	0.000488923	0.000616297	
0.634275	0.660221	0.847196	0.645311	0.499109	0.000425483	0.000520444	0.000379877	0.000318857	0.000324747	
0.638891	0.663733	0.851775	0.649535	0.502157	0.000258362	0.000331657	0.000405103	0.000424162	0.000466212	
0.643506	0.667245	0.856354	0.653759	0.505205	0.000317706	0.00037315	0.00040091	0.000351561	0.000408251	
0.648122	0.670756	0.860932	0.657978	0.508238	0.000439332	0.000470006	0.000302124	0.000242486	0.000363896	
0.652737	0.674268	0.865511	0.662182	0.511266	0.000461437	0.000345675	0.000354945	0.00041542	0.000236714	
0.657383	0.67778	0.870089	0.666385	0.514293	0.000473839	0.000418361	0.000414456	0.000436547	0.000463234	
0.662047	0.681291	0.874724	0.670589	0.51732	0.000503528	0.000540635	0.000468344	0.000295428	0.000295382	
0.666711	0.684803	0.87958	0.674792	0.520347	0.000448012	0.000425869	0.000457147	0.000544389	0.000367332	
0.671375	0.688351	0.88444	0.678996	0.523374	0.000368545	0.000602606	0.000384409	0.000583152	0.000369793	
0.676039	0.691932	0.8893	0.683199	0.526401	0.000537895	0.000468416	0.000338198	0.00053356	0.000555626	
0.680703	0.695512	0.89416	0.687403	0.529429	0.000224537	0.000297038	0.000583537	0.000424245	0.000507187	
0.685367	0.699093	0.89902	0.69163	0.532456	0.000423474	0.000488164	0.000594627	0.000441506	0.000499841	
0.690042	0.702673	0.903879	0.695872	0.535483	0.000505621	0.000315972	0.00042471	0.000410332	0.000375344	
0.69472	0.706254	0.908778	0.700113	0.538511	0.000427188	0.000361773	0.000338685	0.000609361	0.000324562	
0.699397	0.709834	0.913694	0.704355	0.541542	0.000372255	0.000330593	0.000548217	0.000402019	0.000562456	
0.704075	0.713415	0.91861	0.708596	0.544574	0.000393026	0.000515929	0.000379959	0.000561463	0.000286219	
0.708753	0.716996	0.923527	0.712837	0.547606	0.000367684	0.000506308	0.000340631	0.000410618	0.000364288	
0.713431	0.720621	0.928443	0.717079	0.550637	0.000316909	0.000380969	0.000353409	0.000328897	0.000604764	
0.718107	0.724262	0.933359	0.72132	0.553669	0.000364765	0.0003821	0.000425917	0.000383114	0.000362928	
0.722739	0.727903	0.938267	0.725562	0.5567	0.000408044	0.000482967	0.000424297	0.000423595	0.000409251	
0.727362	0.731544	0.943032	0.729803	0.559732	0.00041118	0.000315135	0.00043591	0.000514388	0.000447648	
0.731986	0.735185	0.947779	0.734045	0.562764	0.000711262	0.000486894	0.000460164	0.000363897	0.00046721	
0.736609	0.738826	0.952526	0.738286	0.565795	0.000506803	0.000347629	0.000349908	0.000369432	0.000336994	
0.741233	0.742467	0.957273	0.742528	0.568827	0.000286083	0.000322115	0.000470487	0.000338249	0.000258853	
0.745856	0.746108	0.96202	0.746769	0.571844	0.000397927	0.000555997	0.000403486	0.000508223	0.000246413	
0.750479	0.749753	0.96677	0.75101	0.574849	0.000337214	0.000307654	0.000300259	0.000447159	0.000522736	
0.755077	0.753434	0.971831	0.755264	0.577855	0.000328742	0.000305658	0.000496691	0.000507474	0.00047232	
0.759671	0.757117	0.976992	0.759526	0.580861	0.000456419	0.000444732	0.000452228	0.000542291	0.000443561	
0.764266	0.7608	0.982152	0.763787	0.583866	0.000442355	0.000469608	0.000497611	0.000423874	0.000422754	
0.76886	0.764483	0.987313	0.768049	0.586871	0.000248222	0.000460759	0.000421784	0.000455278	0.000343637	
0.773454	0.768166	0.992474	0.772311	0.589877	0.000526747	0.000467124	0.000344746	0.000428992	0.00050221	
0.778049	0.771849	0.997634	0.776573	0.592882	0.000483581	0.000382607	0.000442741	0.00031068	0.000514381	
0.782646	0.775532	1.0028	0.780834	0.595887	0.000335211	0.00044069	0.0003221	0.000446224	0.000324719	
0.78727	0.779215	1.00796	0.785099	0.598893	0.000490945	0.000416688	0.000322528	0.000455547	0.000406739	
0.791896	0.78291	1.01313	0.789378	0.601899	0.000411218	0.000351984	0.000422443	0.000414128	0.000390891	
0.796523	0.786619	1.01829	0.793658	0.604851	0.000404261	0.000204245	0.000416589	0.000599882	0.000444765	
0.801149	0.790329	1.02345	0.797938	0.607767	0.000425554	0.000315764	0.000566837	0.000507052	0.000415325	
0.805776	0.794039	1.02862	0.802217	0.610683	0.000235606	0.000378527	0.000354048	0.000391828	0.000557712	
0.810402	0.797749	1.03375	0.806497	0.613599	0.000405637	0.000425878	0.000479413	0.000387264	0.000389925	
0.815038	0.801458	1.03878	0.810777	0.616515	0.000279493	0.000175743	0.000488957	0.000494999	0.000473149	
0.819713	0.805168	1.0438	0.815056	0.61943	0.000384277	0.000367345	0.000534142	0.000341576	0.000328799	
0.824388	0.808878	1.04883	0.819332	0.622346	0.000331961	0.000314122	0.000304392	0.000519782	0.000467791	
0.829063	0.812588	1.05385	0.823605	0.625262	0.00053727	0.000435577	0.00039543	0.000412425	0.000475276	
0.833738	0.816273	1.05888	0.827878	0.628178	0.000435989	0.000512102	0.000399864	0.00038872	0.000348695	
0.838413	0.819949	1.0639	0.832151	0.631093	0.00032739	0.000540531	0.000515404	0.000288089	0.000322819	
0.843088	0.823624	1.06881	0.836424	0.634009	0.000490352	0.000671729	0.000360078	0.000443282	0.000369223	
0.847753	0.8273	1.07363	0.840697	0.636908	0.000276944	0.000329205	0.0002992	0.000556237	0.000482451	
0.852393	0.830976	1.07845	0.84497	0.639696	0.00034514	0.000646554	0.000402864	0.000534953	0.000384609	
0.857032	0.834652	1.08327	0.849259	0.642481	0.000285732	0.000520998	0.000351836	0.000347029	0.000375559	
0.861672	0.838328	1.08809	0.85359	0.645264	0.000311029	0.000474223	0.000439058	0.000457217	0.000346444	
0.866312	0.842004	1.09291	0.857921	0.648048	0.000426204	0.000322062	0.00049842	0.000394482	0.00037714	
0.870952	0.845678	1.09773	0.862252	0.650832	0.000460565	0.00035701	0.000286855	0.000246354	0.000474468	
0.875591	0.849332	1.10245	0.866583	0.653616	0.000370733	0.000561871	0.000480791	0.000472328	0.000473265	
0.880213	0.852985	1.10713	0.870914	0.6564	0.000325835	0.000455731	0.000359652	0.000543404	0.000413062	
0.884797	0.856638	1.11181	0.875244	0.659184	0.000466562	0.000282912	0.00041282	0.000392143	0.000518482	
0.889381	0.86029	1.11649	0.879584	0.661968	0.000396926	0.000591042	0.000453757	0.00047279	0.000249166	
0.893965	0.863943	1.12117	0.884001	0.664752	0.000419518	0.000544935	0.000322172	0.000428576	0.000361236	
0.898549	0.867595	1.12585	0.888422	0.667536	0.000335897	0.000364531	0.000317871	0.000317801	0.000391473	
0.903133	0.871248	1.13053	0.892844	0.6703	0.000362372	0.000367847	0.000513643	0.000524015	0.000322355	
0.907717	0.8749	1.13519	0.897266	0.672981	0.000472177	0.000503943	0.000432853	0.000536109	0.000516894	
0.912292	0.878558	1.13984	0.901687	0.675661	0.00054909	0.00029872	0.000384332	0.000475263	0.000402731	
0.916844	0.882228	1.14449	0.906109	0.67834	0.000519409	0.000508373	0.000325894	0.000642675	0.000289206	
0.921397	0.885899	1.14915	0.910536	0.68102	0.000494656	0.000429937	0.000355673	0.000378939	0.000324666	
0.925949	0.889569	1.1538	0.915042	0.6837	0.000472	0.000366292	0.00030895	0.000521092	0.000388751	
0.930502	0.89324	1.15846	0.919557	0.686379	0.000420314	0.000503228	0.000423815	0.000431576	0.000431416	
0.935054	0.89691	1.16311	0.924071	0.689059	0.000372274	0.000694876	0.000418184	0.000468514	0.000433498	
0.939607	0.900581	1.16777	0.928585	0.691738	0.000533225	0.00037032	0.000558869	0.000492968	0.000434781	
0.944145	0.904251	1.17243	0.933099	0.694417	0.00057899	0.000366636	0.000290586	0.00041581	0.00027898	
