lap6_3_samp	lap6_4_samp	lap6_5_samp	cur6_3_samp	cur6_4_samp	cur6_5_samp	rp621
1.88927	9.41337	3.72874	0.00205037	0.00211956	0.00200235	
1.88927	9.41783	3.72875	0.00206916	0.0020709	0.00206262	
1.88927	9.42229	3.72875	0.00208617	0.00214479	0.00216713	
1.88928	9.42675	3.72876	0.00201304	0.00202133	0.00194058	
1.88928	9.43098	3.72876	0.0020377	0.00215706	0.00210573	
1.88928	9.43504	3.72877	0.00216065	0.00227119	0.00227031	
1.88928	9.43911	3.72877	0.00209682	0.00189796	0.00202053	
1.88928	9.44317	3.72878	0.0019102	0.00192688	0.00225104	
1.88929	9.44723	3.72878	0.00201112	0.00221046	0.00216699	
1.88929	9.45129	3.72879	0.00194574	0.00205263	0.00196713	
1.88929	9.45536	3.72879	0.00220438	0.00193505	0.00206298	
1.8893	9.45968	3.7288	0.00214384	0.00226759	0.00206389	
1.8893	9.46422	3.7288	0.00220147	0.00203155	0.00198103	
1.8893	9.46876	3.7288	0.00211357	0.00195527	0.00216999	
1.8893	9.4733	3.72881	0.00208293	0.00220284	0.00207431	
1.8893	9.47784	3.72881	0.00217871	0.00209833	0.00209427	
1.88931	9.48237	3.72882	0.00206364	0.00205087	0.00216136	
1.88931	9.48699	3.72882	0.00206562	0.00210989	0.00223793	
1.88931	9.49198	3.72883	0.00209942	0.00218734	0.00210517	
1.88931	9.49697	3.72883	0.00230469	0.00193357	0.00208115	
1.88932	9.50197	3.72884	0.00200125	0.00213639	0.00204087	
1.88932	9.50697	3.72884	0.00210698	0.00211156	0.00210284	
1.88932	9.51197	3.72885	0.00214714	0.00219642	0.00217565	
1.88932	9.51696	3.72885	0.00201455	0.00205149	0.0021243	
1.88933	9.5219	3.72886	0.0020796	0.00211722	0.00207194	
1.88933	9.5268	3.72886	0.00202127	0.00200632	0.0021703	
1.88933	9.5317	3.72887	0.00193402	0.00200598	0.00195996	
1.88933	9.5366	3.72887	0.00219074	0.00187472	0.0020913	
1.88934	9.54151	3.72888	0.00195724	0.00195095	0.00200343	
1.88934	9.54641	3.72888	0.0021214	0.00208469	0.00196751	
1.88934	9.55131	3.72889	0.00211928	0.00219047	0.00208273	
1.88934	9.55619	3.72889	0.00210857	0.00203897	0.00227466	
1.88935	9.56107	3.7289	0.00212465	0.00201232	0.00207376	
1.88935	9.56596	3.7289	0.00205008	0.00212542	0.00202487	
1.88935	9.57084	3.7289	0.00198412	0.00205477	0.00203097	
1.88935	9.57572	3.72891	0.00216967	0.00211172	0.00219946	
1.88936	9.58061	3.72891	0.00198531	0.00198324	0.00223632	
1.88936	9.58545	3.72892	0.00211082	0.00193759	0.00228885	
1.88936	9.5902	3.72892	0.00216365	0.00197524	0.00219687	
1.88936	9.59496	3.72893	0.0019523	0.00209784	0.00200062	
1.88936	9.59972	3.72893	0.00200225	0.00208508	0.00210209	
1.88937	9.60448	3.72894	0.00190204	0.00210221	0.00211708	
1.88937	9.60923	3.72894	0.00198743	0.00185442	0.00198525	
1.88937	9.61399	3.72895	0.00197582	0.00222183	0.00216057	
1.88937	9.61868	3.72895	0.00213192	0.00216422	0.00214395	
1.88938	9.62322	3.72896	0.00230836	0.00206285	0.00214396	
1.88938	9.62776	3.72896	0.00207608	0.00218214	0.00181971	
1.88938	9.6323	3.72897	0.00207011	0.00200256	0.00206831	
1.88938	9.63684	3.72897	0.00210381	0.00211014	0.00220318	
1.88939	9.64138	3.72898	0.00219427	0.00207717	0.00238969	
1.88939	9.64592	3.72898	0.00199562	0.00200823	0.00203313	
1.88939	9.65045	3.72899	0.00204011	0.0022356	0.00200865	
1.88939	9.65478	3.72899	0.00208653	0.0020908	0.00189148	
1.8894	9.65907	3.729	0.00189604	0.00184713	0.00209436	
1.8894	9.66337	3.729	0.00209973	0.00203357	0.0019734	
1.8894	9.66766	3.729	0.00212162	0.00200058	0.00197794	
1.8894	9.67195	3.72901	0.0021328	0.00226809	0.00193014	
1.88941	9.67624	3.72901	0.00203766	0.00197941	0.00202808	
1.88941	9.68053	3.72902	0.00217183	0.00221896	0.00214506	
1.88941	9.6848	3.72902	0.00212108	0.00201124	0.00206639	
1.88941	9.68902	3.72903	0.00215462	0.00178531	0.0019783	
1.88942	9.69323	3.72903	0.00212033	0.00204959	0.0020451	
1.88942	9.69745	3.72904	0.00214091	0.00220389	0.00212291	
1.88942	9.70166	3.72904	0.00199305	0.00217763	0.00210088	
1.88942	9.70588	3.72905	0.0021244	0.00207196	0.00197486	
1.88943	9.7101	3.72905	0.00202068	0.00197933	0.00212785	
1.88943	9.71431	3.72906	0.00220906	0.00191714	0.00220458	
1.88943	9.71847	3.72906	0.00209023	0.00209394	0.00214544	
1.88943	9.72257	3.72907	0.00217745	0.00205172	0.00234638	
1.88944	9.72667	3.72907	0.00209598	0.00207094	0.00227416	
1.88944	9.73077	3.72908	0.00212343	0.00201813	0.0021492	
1.88944	9.73487	3.72908	0.0020336	0.00190981	0.00227601	
1.88944	9.73897	3.72909	0.00216897	0.00196071	0.00205122	
1.88945	9.74308	3.72909	0.0018277	0.00199742	0.00216514	
1.88945	9.74718	3.7291	0.00222459	0.00209476	0.00209201	
1.88945	9.75126	3.7291	0.00204194	0.00204722	0.00212905	
1.88945	9.75534	3.7291	0.00207002	0.00212238	0.00205295	
1.88946	9.75942	3.72911	0.00203686	0.0021764	0.00217572	
1.88946	9.76351	3.72911	0.00198144	0.00202807	0.00211121	
1.88946	9.76758	3.72912	0.00202208	0.00202918	0.00216518	
1.88946	9.77167	3.72912	0.00205681	0.0020048	0.00210288	
1.88946	9.77575	3.72913	0.00201787	0.00202656	0.00222005	
1.88947	9.77982	3.72913	0.00196747	0.00214925	0.00226956	
1.88947	9.78387	3.72914	0.00192131	0.00202785	0.00208849	
1.88947	9.78789	3.72914	0.00214629	0.00212651	0.0022672	
1.88947	9.79191	3.72915	0.00219768	0.00209701	0.00212127	
1.88948	9.79594	3.72915	0.00192864	0.00212001	0.00222306	
1.88948	9.79996	3.72916	0.00192699	0.00230486	0.00229973	
1.88948	9.80399	3.72916	0.00195904	0.00190176	0.00211645	
1.88948	9.80801	3.72917	0.00198495	0.0022583	0.0021552	
1.88949	9.81204	3.72917	0.00206235	0.00203023	0.00194309	
1.88949	9.81602	3.72918	0.00215379	0.00193673	0.00231942	
1.88949	9.81997	3.72918	0.00215714	0.00205935	0.00211174	
1.88949	9.82391	3.72919	0.00205795	0.00202303	0.00203338	
1.8895	9.82786	3.72919	0.00208979	0.00224476	0.00197477	
1.8895	9.83181	3.7292	0.00202861	0.00220491	0.0020455	
1.8895	9.83576	3.7292	0.00236443	0.00210762	0.00218689	
1.8895	9.8397	3.7292	0.00197253	0.00213286	0.00215638	
1.88951	9.84365	3.72921	0.00215839	0.00209823	0.00205352	
1.88951	9.84758	3.72921	0.00214505	0.00202205	0.00216267	
1.88951	9.85145	3.72922	0.00212618	0.00201942	0.00213055	
1.88951	9.85532	3.72922	0.00229003	0.00181541	0.00211267	
1.88952	9.85919	3.72923	0.00210214	0.00205739	0.00216025	
1.88952	9.86306	3.72923	0.00202987	0.00215911	0.00203397	
1.88952	9.86694	3.72924	0.00216159	0.00196007	0.00225796	
1.88952	9.87081	3.72924	0.00219832	0.00184632	0.00231715	
1.88953	9.87468	3.72925	0.0021418	0.00201975	0.00193698	
1.88953	9.87855	3.72925	0.00212444	0.0023704	0.00204171	
1.88953	9.88237	3.72926	0.00199427	0.00219584	0.00195242	
1.88953	9.88618	3.72926	0.00208858	0.00179236	0.00206715	
1.88954	9.89	3.72927	0.00197273	0.00204442	0.00233169	
1.88954	9.89382	3.72927	0.00189789	0.00208954	0.00213303	
1.88954	9.89763	3.72928	0.002079	0.00218956	0.00195645	
1.88954	9.90144	3.72928	0.00195265	0.00196711	0.00220567	
1.88954	9.90526	3.72929	0.0019161	0.00196964	0.00200657	
1.88955	9.90907	3.72929	0.00214514	0.0020446	0.00217132	
1.88955	9.91285	3.7293	0.00189334	0.00209129	0.00204522	
1.88955	9.91657	3.7293	0.00211395	0.00209255	0.00225729	
1.88955	9.92029	3.7293	0.00207982	0.00198405	0.00225279	
1.88956	9.92401	3.72931	0.0019015	0.00220545	0.00220257	
1.88956	9.92773	3.72931	0.0018303	0.00223072	0.0021271	
1.88956	9.93145	3.72932	0.00198058	0.00212246	0.0020094	
1.88956	9.93517	3.72932	0.00213713	0.00219758	0.00207137	
1.88957	9.93889	3.72933	0.00210728	0.00205183	0.00217005	
1.88957	9.94261	3.72933	0.00194131	0.00197196	0.00210255	
1.88957	9.94627	3.72934	0.00205643	0.00207278	0.00222913	
1.88957	9.94987	3.72934	0.00195956	0.00210365	0.00205793	
1.88958	9.95347	3.72935	0.00203938	0.00209685	0.00217486	
1.88958	9.95708	3.72935	0.00213351	0.00206818	0.00214369	
1.88958	9.96068	3.72936	0.00213308	0.00209887	0.00196236	
1.88958	9.96429	3.72936	0.00214955	0.00195691	0.00207297	
1.88959	9.96789	3.72937	0.00217426	0.00216768	0.00206982	
1.88959	9.9715	3.72937	0.00196113	0.00193432	0.00207626	
1.88959	9.9751	3.72938	0.00194919	0.0020451	0.00210384	
1.88959	9.97869	3.72938	0.00215438	0.00204902	0.00204012	
1.8896	9.98225	3.72939	0.0019991	0.00216785	0.00201567	
1.8896	9.98582	3.72939	0.00209873	0.00200543	0.00208807	
1.8896	9.98939	3.72939	0.00203394	0.00210925	0.00207559	
1.8896	9.99295	3.7294	0.00223857	0.00207399	0.00205188	
1.88961	9.99652	3.7294	0.00212509	0.00205242	0.00213709	
1.88961	10.0001	3.72941	0.00207502	0.00205675	0.00203481	
1.88961	10.0037	3.72941	0.00192966	0.00213949	0.0020173	
1.88961	10.0072	3.72942	0.00212088	0.00188207	0.00206105	
1.88962	10.0108	3.72942	0.00222417	0.00202844	0.0019525	
1.88962	10.0143	3.72943	0.00198235	0.00224615	0.00191071	
1.88962	10.0178	3.72943	0.00211229	0.00201952	0.00215924	
1.88962	10.0213	3.72944	0.00184633	0.00221277	0.00219095	
1.88962	10.0248	3.72944	0.00197695	0.00214463	0.00201772	
1.88963	10.0283	3.72945	0.00214986	0.00202241	0.00209641	
1.88963	10.0318	3.72945	0.00220106	0.0020168	0.0020389	
1.88963	10.0353	3.72946	0.00217461	0.00213747	0.00214433	
1.88963	10.0388	3.72946	0.0020052	0.0021296	0.00208075	
1.88964	10.0423	3.72947	0.00209296	0.00204142	0.00193845	
1.88964	10.0458	3.72947	0.00184615	0.00238737	0.00230247	
1.88964	10.0493	3.72948	0.00216973	0.00197212	0.00220906	
1.88964	10.0528	3.72948	0.00219494	0.00209707	0.00213203	
1.88965	10.0563	3.72949	0.00204885	0.00193995	0.00215083	
1.88965	10.0598	3.72949	0.00198191	0.002057	0.00224079	
1.88965	10.0633	3.7295	0.0018894	0.00214714	0.00199008	
1.88965	10.0668	3.7295	0.00222798	0.00208151	0.00198236	
1.88966	10.0703	3.7295	0.00199523	0.00196678	0.00198018	
1.88966	10.0738	3.72951	0.00209106	0.00222859	0.00214251	
1.88966	10.0772	3.72951	0.00195	0.00203358	0.00215267	
1.88966	10.0807	3.72952	0.00199613	0.00202459	0.00203812	
1.88967	10.0842	3.72952	0.00207756	0.00198523	0.00210362	
1.88967	10.0877	3.72953	0.00196479	0.00217237	0.00207623	
1.88967	10.0912	3.72953	0.00214723	0.00220049	0.00221927	
1.88967	10.0947	3.72954	0.00208534	0.00210839	0.00221195	
1.88968	10.0982	3.72954	0.00208017	0.0019531	0.00226839	
1.88968	10.1017	3.72955	0.00209449	0.00210704	0.0019618	
1.88968	10.1052	3.72955	0.00214357	0.00220175	0.00204072	
1.88968	10.1087	3.72956	0.0019949	0.00196575	0.00198265	
1.88969	10.1123	3.72956	0.00188769	0.00212238	0.00215516	
1.88969	10.1159	3.72957	0.00191325	0.00208603	0.00221282	
1.88969	10.1194	3.72957	0.00197212	0.00213579	0.00194783	
1.88969	10.123	3.72958	0.00215764	0.00206905	0.00209972	
1.8897	10.1266	3.72958	0.0021734	0.00211258	0.00215723	
1.8897	10.1301	3.72958	0.0019904	0.00206482	0.00190391	
1.8897	10.1337	3.72959	0.00198786	0.00201133	0.00216396	
1.8897	10.1373	3.72959	0.00189934	0.00198412	0.00215512	
1.88971	10.141	3.7296	0.00195759	0.00198709	0.00194814	
1.88971	10.1446	3.7296	0.00216797	0.00209986	0.00215557	
1.88971	10.1482	3.72961	0.00202548	0.00209649	0.00203771	
1.88971	10.1519	3.72961	0.00208155	0.00191123	0.00203106	
1.88971	10.1555	3.72962	0.00194463	0.0020187	0.00203535	
1.88972	10.1592	3.72962	0.00203848	0.0020469	0.0020318	
1.88972	10.1628	3.72963	0.00200348	0.002111	0.00222597	
1.88972	10.1665	3.72963	0.00204713	0.00205438	0.00210092	
1.88972	10.1701	3.72964	0.00203648	0.00198559	0.00214089	
1.88973	10.1738	3.72964	0.00195005	0.00209962	0.00228839	
1.88973	10.1775	3.72965	0.00207124	0.00201084	0.00218433	
1.88973	10.1812	3.72965	0.00207485	0.00218382	0.00215515	
1.88973	10.1848	3.72966	0.00208323	0.00206894	0.00208442	
1.88974	10.1885	3.72966	0.00209551	0.002017	0.00210008	
1.88974	10.1922	3.72967	0.00206128	0.00229057	0.00184426	
1.88974	10.1959	3.72967	0.00219777	0.0020002	0.0020141	
1.88974	10.1996	3.72968	0.00210152	0.0021478	0.00213345	
1.88975	10.2034	3.72968	0.00197705	0.00201611	0.00236643	
1.88975	10.2072	3.72968	0.00207518	0.00223885	0.00198444	
1.88975	10.2111	3.72969	0.00189181	0.00203398	0.00211657	
1.88975	10.2149	3.72969	0.00199944	0.00209139	0.00215054	
1.88976	10.2187	3.7297	0.00205152	0.00200136	0.00194832	
1.88976	10.2225	3.7297	0.00234728	0.00217193	0.00209238	
1.88976	10.2263	3.72971	0.00214428	0.00213887	0.0022351	
1.88976	10.2301	3.72971	0.00207844	0.00212148	0.00223711	
1.88977	10.2339	3.72972	0.0019169	0.00198344	0.00195959	
1.88977	10.2374	3.72972	0.00213825	0.00198165	0.00215509	
1.88977	10.2408	3.72973	0.00224909	0.00207579	0.00215755	
1.88977	10.2443	3.72973	0.00213001	0.00211009	0.00207514	
1.88978	10.2477	3.72974	0.00195943	0.00208032	0.00211944	
1.88978	10.2512	3.72974	0.00204144	0.00192979	0.00225435	
1.88978	10.2546	3.72975	0.00205742	0.00207783	0.00216196	
1.88978	10.2581	3.72975	0.00206295	0.00194297	0.00213075	
1.88979	10.2616	3.72976	0.00203919	0.00208281	0.0019661	
1.88979	10.2655	3.72976	0.00205352	0.00196946	0.00196671	
1.88979	10.2694	3.72977	0.00216194	0.00201767	0.00220516	
1.88979	10.2734	3.72977	0.00206087	0.00199528	0.002103	
1.8898	10.2773	3.72977	0.0020743	0.00226997	0.00216631	
1.8898	10.2813	3.72978	0.00198082	0.00199116	0.00211137	
1.8898	10.2852	3.72978	0.0020817	0.00210947	0.00229081	
1.8898	10.2892	3.72979	0.00224205	0.00215853	0.00214397	
1.88981	10.2931	3.72979	0.00201757	0.00199292	0.00219875	
1.88981	10.297	3.7298	0.00218813	0.00189846	0.00220755	
1.88981	10.3007	3.7298	0.0021221	0.00222083	0.00211246	
1.88981	10.3044	3.72981	0.00196207	0.00192995	0.00225635	
1.88982	10.3081	3.72981	0.00214992	0.00199213	0.00203871	
1.88982	10.3119	3.72982	0.00223426	0.00222945	0.00217845	
1.88982	10.3156	3.72982	0.00203803	0.00197978	0.00192169	
1.88982	10.3193	3.72983	0.00215986	0.00210616	0.0020919	
1.88983	10.323	3.72983	0.00205731	0.00202016	0.00201393	
1.88983	10.3268	3.72984	0.00208096	0.00207842	0.00220666	
1.88983	10.3308	3.72984	0.00219693	0.00219274	0.00195563	
1.88983	10.3349	3.72985	0.00198613	0.0020532	0.00206962	
1.88984	10.3389	3.72985	0.00209518	0.00199294	0.0022724	
1.88984	10.3429	3.72985	0.00223531	0.00215377	0.00208534	
1.88984	10.3469	3.72986	0.00202633	0.00202356	0.00217554	
1.88984	10.3509	3.72986	0.0019801	0.00207852	0.00208566	
1.88984	10.3549	3.72987	0.00221852	0.00204489	0.00192537	
1.88985	10.3589	3.72987	0.00195313	0.00206488	0.00216286	
1.88985	10.3628	3.72988	0.00197997	0.00220942	0.00208597	
1.88985	10.3668	3.72988	0.00215118	0.00201377	0.00205891	
1.88985	10.3708	3.72989	0.00198366	0.00210274	0.00220403	
1.88986	10.3747	3.72989	0.0019826	0.00208597	0.00205467	
1.88986	10.3787	3.7299	0.00215563	0.00196666	0.0020732	
1.88986	10.3827	3.7299	0.00231771	0.00196124	0.0019043	
1.88986	10.3866	3.72991	0.00196513	0.00213644	0.00206024	
1.88987	10.3906	3.72991	0.00212822	0.00198277	0.00215238	
1.88987	10.3946	3.72992	0.00229158	0.00194913	0.00210224	
1.88987	10.3985	3.72992	0.00206399	0.00203159	0.00212093	
1.88987	10.4025	3.72993	0.00214529	0.00203399	0.00200363	
1.88988	10.4064	3.72993	0.00219393	0.00222127	0.00218583	
1.88988	10.4103	3.72994	0.00199366	0.00226859	0.00199998	
1.88988	10.4143	3.72994	0.00194042	0.00191328	0.00219641	
1.88988	10.4182	3.72995	0.00192757	0.00190909	0.00213585	
1.88989	10.4222	3.72995	0.00189369	0.00211213	0.00210477	
1.88989	10.4261	3.72995	0.00207007	0.00207048	0.00218213	
1.88989	10.4301	3.72996	0.00214616	0.00205403	0.00211904	
1.88989	10.434	3.72996	0.00204145	0.00210759	0.00211733	
1.8899	10.438	3.72997	0.00199682	0.00213555	0.00217996	
1.8899	10.4419	3.72997	0.00219465	0.00205002	0.00210282	
1.8899	10.4459	3.72998	0.00211116	0.00202197	0.00237093	
1.8899	10.4498	3.72998	0.00191499	0.00218339	0.00197175	
1.88991	10.4541	3.72999	0.00218919	0.00215494	0.00222597	
1.88991	10.4585	3.72999	0.00200653	0.00202048	0.00214781	
1.88991	10.4629	3.73	0.00223426	0.00202947	0.00201759	
1.88991	10.4672	3.73	0.00201446	0.00197216	0.00200265	
1.88992	10.4716	3.73001	0.00195242	0.00193936	0.00210564	
1.88992	10.476	3.73001	0.0020854	0.00215391	0.0019118	
1.88992	10.4803	3.73002	0.00203765	0.00208563	0.00206441	
1.88992	10.4847	3.73002	0.0020917	0.00189458	0.00208258	
1.88993	10.4889	3.73003	0.0022188	0.00189137	0.00216782	
1.88993	10.4932	3.73003	0.00202881	0.00210127	0.00194526	
1.88993	10.4975	3.73004	0.00208005	0.00211518	0.00202948	
1.88993	10.5018	3.73004	0.00206904	0.0020912	0.0021152	
1.88993	10.506	3.73005	0.00222778	0.00196408	0.00207277	
1.88994	10.5103	3.73005	0.00198721	0.0022295	0.00204377	
1.88994	10.5146	3.73005	0.00200548	0.00205484	0.00219375	
1.88994	10.5189	3.73006	0.00219015	0.00190709	0.00206053	
1.88994	10.5232	3.73006	0.00191559	0.00210362	0.00215419	
1.88995	10.5275	3.73007	0.00207098	0.00183614	0.00211478	
1.88995	10.5318	3.73007	0.00217048	0.00217638	0.00204951	
1.88995	10.5361	3.73008	0.00201956	0.00197249	0.00215748	
1.88995	10.5404	3.73008	0.00205005	0.00204747	0.00200189	
1.88996	10.5447	3.73009	0.00219882	0.002069	0.00205346	
1.88996	10.5491	3.73009	0.00196356	0.00216054	0.00221723	
1.88996	10.5535	3.7301	0.00201764	0.00195951	0.00220779	
1.88996	10.5579	3.7301	0.00220283	0.00194795	0.00217694	
1.88997	10.5623	3.73011	0.00221172	0.00204473	0.00210845	
1.88997	10.5668	3.73011	0.00205036	0.00206658	0.00214063	
1.88997	10.5712	3.73012	0.00231789	0.00211158	0.00196273	
1.88997	10.5756	3.73012	0.00193852	0.00211457	0.00237807	
1.88998	10.5801	3.73013	0.00202108	0.00208755	0.00209853	
1.88998	10.5847	3.73013	0.00206893	0.00218961	0.00216279	
1.88998	10.5893	3.73014	0.00206543	0.00208872	0.00219823	
1.88998	10.5939	3.73014	0.00203394	0.00217988	0.00203109	
1.88999	10.5985	3.73014	0.0020613	0.00224762	0.00199665	
1.88999	10.6031	3.73015	0.00211325	0.00222169	0.0022538	
1.88999	10.6077	3.73015	0.0019309	0.00201964	0.00215166	
1.88999	10.6123	3.73016	0.00214657	0.00208245	0.00213711	
1.89	10.6169	3.73016	0.00222292	0.00213276	0.00200347	
1.89	10.6215	3.73017	0.00214414	0.00206833	0.00197579	
1.89	10.6261	3.73017	0.00206916	0.00197097	0.00209393	
1.89	10.6308	3.73018	0.00190535	0.00189453	0.00202099	
1.89001	10.6354	3.73018	0.00223519	0.00198773	0.00206684	
1.89001	10.64	3.73019	0.00201801	0.00214081	0.00200544	
1.89001	10.6446	3.73019	0.00203243	0.00188268	0.0019971	
1.89001	10.6492	3.7302	0.00210211	0.00215443	0.00219469	
1.89002	10.6538	3.7302	0.00205752	0.00197424	0.00203831	
1.89002	10.6584	3.73021	0.00213981	0.00228306	0.00206072	
1.89002	10.663	3.73021	0.00206037	0.00218483	0.0019964	
1.89002	10.6676	3.73022	0.00213979	0.00213877	0.00199631	
1.89003	10.6722	3.73022	0.00194314	0.00208517	0.00217282	
1.89003	10.6768	3.73023	0.00218409	0.00215265	0.0020643	
1.89003	10.6813	3.73023	0.00207391	0.00222367	0.0021461	
1.89003	10.6859	3.73023	0.00222195	0.00202043	0.00205674	
1.89003	10.6905	3.73024	0.00192948	0.00225265	0.00218247	
1.89004	10.6951	3.73024	0.00203305	0.00215031	0.00200851	
1.89004	10.6996	3.73025	0.00210519	0.00216592	0.00216689	
1.89004	10.7042	3.73025	0.00218215	0.00202949	0.00209552	
1.89004	10.7087	3.73026	0.00203951	0.00220272	0.00199329	
1.89005	10.7132	3.73026	0.00205512	0.00215163	0.00207631	
1.89005	10.7177	3.73027	0.00206144	0.00182731	0.00206062	
1.89005	10.7222	3.73027	0.00217019	0.00209541	0.00210029	
1.89005	10.7267	3.73028	0.00210686	0.00202039	0.00205343	
1.89006	10.7311	3.73028	0.00216999	0.00210718	0.00211846	
1.89006	10.7356	3.73029	0.00197823	0.00200669	0.00229728	
1.89006	10.7401	3.73029	0.00199932	0.00205545	0.00204367	
1.89006	10.7446	3.7303	0.00210404	0.00201017	0.00200116	
1.89007	10.7491	3.7303	0.00206677	0.00214755	0.00215788	
1.89007	10.7536	3.73031	0.00207071	0.00199703	0.00204772	
1.89007	10.758	3.73031	0.00213698	0.00197462	0.00219956	
1.89007	10.7625	3.73032	0.0022531	0.0020085	0.00221003	
1.89008	10.767	3.73032	0.00231762	0.00208712	0.00216814	
1.89008	10.7715	3.73033	0.00211717	0.0019979	0.00202776	
1.89008	10.776	3.73033	0.00212985	0.00199819	0.00192974	
1.89008	10.7805	3.73034	0.00210344	0.00208713	0.00211714	
1.89009	10.7851	3.73034	0.00220986	0.00219415	0.00217074	
1.89009	10.7896	3.73034	0.00209347	0.00210387	0.00222545	
1.89009	10.7941	3.73035	0.00203353	0.00219918	0.0021535	
1.89009	10.7986	3.73035	0.00213446	0.00197592	0.00199964	
1.8901	10.8031	3.73036	0.00216225	0.00196554	0.00208778	
1.8901	10.8074	3.73036	0.0020047	0.00208783	0.00201969	
1.8901	10.8117	3.73037	0.00200881	0.00206806	0.00216407	
1.8901	10.816	3.73037	0.00220421	0.00211847	0.00206171	
1.89011	10.8204	3.73038	0.00230095	0.00217255	0.00221467	
1.89011	10.8247	3.73038	0.00208591	0.00214423	0.00200143	
1.89011	10.829	3.73039	0.00211817	0.00225537	0.00227819	
1.89011	10.8333	3.73039	0.00220946	0.00218887	0.00200221	
1.89011	10.8376	3.7304	0.00226418	0.00205728	0.00198352	
1.89012	10.8419	3.7304	0.00207282	0.00219948	0.00206325	
1.89012	10.8461	3.73041	0.00209898	0.00207322	0.00207969	
1.89012	10.8494	3.73041	0.00202431	0.00214839	0.00214895	
1.89012	10.8525	3.73042	0.00215988	0.00224037	0.00212487	
1.89013	10.8557	3.73042	0.00206075	0.0020087	0.002179	
1.89013	10.8589	3.73043	0.00218721	0.00195765	0.00212639	
1.89013	10.862	3.73043	0.00216578	0.00211209	0.00235265	
1.89013	10.8652	3.73043	0.00203522	0.00213088	0.00226934	
1.89014	10.8684	3.73044	0.00230879	0.00203754	0.00228608	
1.89014	10.8715	3.73044	0.00214307	0.00220782	0.00219212	
1.89014	10.8747	3.73045	0.00214458	0.00201707	0.00205162	
1.89014	10.8779	3.73045	0.00198225	0.00186553	0.00209634	
1.89015	10.881	3.73046	0.00206564	0.00204992	0.00195626	
1.89015	10.8842	3.73046	0.00208737	0.00212196	0.00217107	
1.89015	10.8874	3.73047	0.00209657	0.00211209	0.0021284	
1.89015	10.8905	3.73047	0.00211449	0.00211895	0.0022168	
1.89016	10.8937	3.73048	0.00215431	0.00198524	0.00200799	
1.89016	10.8969	3.73048	0.00212027	0.00207732	0.00223217	
1.89016	10.9	3.73049	0.00205662	0.002059	0.00211395	
1.89016	10.9032	3.73049	0.00220101	0.00203576	0.00232028	
1.89017	10.9063	3.7305	0.0022021	0.00196571	0.00211492	
1.89017	10.9094	3.7305	0.0020443	0.00202093	0.00205545	
1.89017	10.9111	3.73051	0.00191632	0.00186586	0.00214322	
1.89017	10.9127	3.73051	0.0021197	0.00201828	0.00197565	
1.89018	10.9143	3.73052	0.00201859	0.00198469	0.0018378	
1.89018	10.9159	3.73052	0.00185325	0.0019394	0.00199069	
1.89018	10.9175	3.73053	0.00218695	0.00208257	0.00195872	
1.89018	10.9191	3.73053	0.00200117	0.00211551	0.00206492	
1.89019	10.9207	3.73054	0.00209615	0.00214368	0.00213536	
1.89019	10.9237	3.73054	0.00200771	0.00196136	0.00224084	
1.89019	10.9279	3.73054	0.00217316	0.0020475	0.00205337	
1.89019	10.9322	3.73055	0.00219163	0.00208311	0.0020742	
1.8902	10.9365	3.73055	0.00220199	0.00220178	0.00208469	
1.8902	10.9407	3.73056	0.00216254	0.00211113	0.00220512	
1.8902	10.945	3.73056	0.00209251	0.00213769	0.00215294	
1.8902	10.9492	3.73057	0.00195503	0.00203681	0.00213746	
1.8902	10.9535	3.73057	0.00210319	0.00198178	0.00212539	
1.89021	10.9577	3.73058	0.00199004	0.0018695	0.00209071	
1.89021	10.962	3.73058	0.00219473	0.0019832	0.00209947	
1.89021	10.9655	3.73059	0.00190434	0.00213373	0.00198767	
1.89021	10.9688	3.73059	0.00209189	0.00194608	0.00208917	
1.89022	10.972	3.7306	0.00207659	0.00208538	0.00186523	
1.89022	10.9753	3.7306	0.00198009	0.0021527	0.0020841	
1.89022	10.9785	3.73061	0.00210221	0.0020751	0.00189444	
1.89022	10.9818	3.73061	0.00197205	0.00211113	0.00191399	
1.89023	10.9851	3.73062	0.00221645	0.00209433	0.00210701	
1.89023	10.9883	3.73062	0.00210672	0.00200402	0.00207253	
1.89023	10.9918	3.73063	0.00208278	0.00214994	0.00218695	
1.89023	10.9955	3.73063	0.00229323	0.00205139	0.00220507	
1.89024	10.9993	3.73063	0.0019777	0.00206193	0.00223512	
1.89024	11.0031	3.73064	0.00224328	0.00214571	0.00202977	
1.89024	11.0069	3.73064	0.00210555	0.00219809	0.0021736	
1.89024	11.0107	3.73065	0.00239233	0.00198436	0.00216122	
1.89025	11.0145	3.73065	0.00201796	0.00210794	0.00228999	
1.89025	11.0183	3.73066	0.00202436	0.00216922	0.00211839	
1.89025	11.0221	3.73066	0.00195719	0.00211576	0.00225563	
1.89025	11.026	3.73067	0.00217078	0.00200579	0.00216621	
1.89026	11.0299	3.73067	0.0019517	0.00201157	0.00188007	
1.89026	11.0338	3.73068	0.0021316	0.00205889	0.0021287	
1.89026	11.0377	3.73068	0.00213501	0.00198999	0.00203496	
1.89026	11.0416	3.73069	0.00192768	0.0020276	0.00212883	
1.89027	11.0455	3.73069	0.0020987	0.00198624	0.00221203	
